StoreCode,Date,TotalSales,TotalAmount
udeoO,2092-04-09,3409,20454
tIbkH,2049-03-21,9021,784827
jnckU,2045-01-09,7532,60256
UqKHU,2076-09-29,3873,27111
fvvzF,2111-04-29,3299,52784
ubBvJ,2071-11-27,4636,370880
jcBKP,2092-12-26,9641,780921
MZufH,2105-04-20,7123,441626
leBWA,2110-09-09,4455,311850
FZkIh,2094-05-18,4168,316768
QcxGX,2092-09-05,8687,582029
OYDFS,2119-10-24,8993,647496
CWpDO,2035-01-05,6587,39522
yMpVe,2028-08-09,6453,406539
NHPBK,2101-09-17,3050,277550
BTfXS,2081-03-30,9250,74000
GYwgd,2075-05-14,7284,422472
SJHSM,2115-09-06,6159,258678
eaOwZ,2079-09-07,3187,290017
GegCn,2086-12-01,8018,72162
CVdHm,2035-03-14,3443,306427
piDSU,2036-01-21,8489,806455
uHFdq,2076-03-10,7989,175758
VBvsZ,2065-06-20,6084,133848
OaonV,2055-05-05,9185,817465
WxCuC,2095-09-15,7084,644644
lrdmQ,2022-08-25,4948,489852
XDBOn,2110-12-03,9536,438656
zKiCg,2064-02-18,7381,413336
GhWjC,2087-07-26,8097,550596
rLgcW,2064-07-26,6607,475704
Kmhev,2087-02-01,9246,785910
JMnTL,2091-02-25,5127,169191
tygbv,2055-08-10,5812,575388
KSaTN,2117-01-29,9714,602268
kYhLY,2092-01-29,5537,149499
IQpeV,2099-01-28,6236,567476
SSGhM,2033-10-17,5971,250782
qMQqC,2091-07-07,3844,49972
iaKlv,2109-03-16,7769,54383
uTDfX,2106-09-03,2359,209951
EywWq,2059-10-30,5205,484065
YsTui,2063-12-08,8463,414687
KNCJS,2091-12-16,7936,714240
WuKsx,2047-10-01,8361,811017
ANVEy,2063-11-22,6615,185220
UWaYX,2091-10-02,7781,645823
ssYLB,2046-09-21,7094,532050
setOB,2044-02-25,2155,153005
hsrSA,2074-01-03,6385,242630
kqluk,2021-01-29,6872,659712
JYZuR,2023-12-07,6872,316112
STRTS,2064-03-13,2403,98523
qTePA,2025-08-11,5092,274968
mSMBw,2059-08-31,8815,96965
dDwYL,2054-02-09,9535,219305
Xgsru,2091-10-03,7704,169488
ZetEh,2028-08-17,6030,331650
vlvxB,2052-11-26,7190,93470
PGFlN,2108-04-25,9222,691650
hwJkd,2085-02-17,8721,811053
jtVyk,2048-12-28,2194,41686
rbgKb,2049-06-04,6294,383934
DUdIG,2098-08-04,6187,482586
GYZVK,2106-01-06,9223,498042
QliAf,2076-10-12,3979,63664
NlLfn,2084-01-21,6334,240692
tmKjH,2116-09-18,9291,538878
kqimz,2042-01-27,9370,833930
slAfl,2112-11-03,6024,469872
Vahai,2115-07-03,9718,709414
tXPLn,2066-05-12,8240,766320
ePGqv,2029-01-21,7183,646470
zCCRP,2034-09-04,2872,48824
hMOUE,2075-09-19,8837,362317
ntrCa,2119-04-24,4958,183446
GmWQr,2037-12-05,8349,91839
egwMA,2091-10-10,2601,210681
HaEgD,2084-04-03,2204,158688
xdCJc,2095-06-02,7243,318692
okJyN,2107-08-05,2239,80604
ThPsv,2058-03-11,5012,385924
VWPwm,2031-04-23,5233,491902
UdIGN,2059-09-07,2711,40665
rHBoM,2080-03-29,3013,147637
AjNQi,2119-09-24,7030,583490
nHGfU,2095-06-22,5217,453879
vwXuA,2053-04-22,9445,330575
ZJRDH,2089-07-12,8943,268290
KNnBR,2092-07-25,9334,121342
JubAv,2045-02-16,3449,317308
MJXcE,2116-04-28,7180,294380
lzuFZ,2110-04-15,2617,81127
NbkzT,2090-06-11,6314,63140
dbLLF,2043-01-24,4315,125135
CGXWX,2063-08-10,8714,139424
Lnbox,2111-05-29,6232,554648
OOCWw,2113-02-02,6746,627378
oJjpd,2109-12-08,9327,643563
gEHsH,2027-11-02,6911,573613
wzYak,2108-03-04,6997,405826
zgXpN,2103-05-03,3161,164372
oyfDZ,2103-07-24,2450,44100
OKaQl,2027-11-11,8176,269808
rNDTc,2076-08-21,7958,47748
vZRdZ,2051-09-11,3925,333625
PEvtn,2078-08-16,9756,165852
sYwQV,2098-09-24,8901,115713
KBwCt,2089-12-21,6844,123192
mPuGW,2099-01-27,8504,93544
yTBDy,2082-01-14,3954,336090
CueVE,2065-07-04,8257,239453
qkxue,2042-12-12,6482,116676
LYhDl,2047-09-13,6347,323697
gndlW,2064-05-18,7793,140274
Lmlko,2055-12-17,5547,393837
JWBfD,2106-04-27,4850,436500
bIJKs,2035-12-05,5638,28190
wqsBh,2079-10-10,7048,655464
UcLrz,2029-08-28,3743,63631
QOSbc,2062-11-26,2152,135576
sMqHg,2048-03-20,9438,839982
ehiBf,2100-10-10,4181,401376
ddZJd,2033-11-12,7668,352728
CrzOh,2108-02-24,8216,451880
RDaEM,2061-10-11,4171,100104
djmvH,2024-09-10,9318,689532
ndGUZ,2045-04-29,3576,275352
vOfCn,2077-02-11,7937,785763
BTaZB,2090-04-10,8639,43195
Bxwxe,2081-07-05,9028,749324
aaCPZ,2097-03-18,3953,336005
BlIdp,2106-03-16,2846,28460
VBYtQ,2098-09-13,2732,112012
ZpOOw,2053-04-23,2540,121920
fRyHQ,2044-02-13,3276,78624
ttEre,2062-12-09,8668,242704
XfzNT,2117-07-21,6302,428536
KFoSd,2023-04-29,6773,467337
WTDQv,2094-12-17,7703,200278
MkNMD,2067-10-21,2754,74358
KBamU,2062-08-25,7045,352250
xViNc,2035-05-03,6289,377340
gKIyA,2110-08-20,2884,118244
OdkJD,2024-02-14,7755,573870
zxAJF,2119-05-31,2367,54441
Igdvq,2048-08-25,4599,225351
wiIhA,2096-11-03,2668,32016
FnFgI,2059-03-10,5381,446623
wJMYW,2030-08-30,2234,116168
mjplW,2108-12-31,8612,594228
eDTeH,2064-10-01,9477,729729
TIOBi,2062-04-29,6053,357127
xwKsc,2099-07-02,9123,428781
stMiO,2048-07-12,2334,81690
HawXD,2091-08-15,7903,158060
rfDaa,2070-03-19,9966,508266
OXAud,2086-07-13,7861,235830
lglks,2056-03-02,2879,279263
nTacC,2084-07-22,2396,43128
SeDoA,2094-08-01,7952,421456
TGccw,2049-09-07,8154,318006
XBWmR,2058-10-08,8798,580668
gykMD,2086-08-16,8378,720508
wEQqZ,2021-05-31,7900,237000
NyJnU,2040-06-15,7164,236412
DXhHc,2116-02-05,5263,284202
qDvAh,2100-08-15,4271,153756
nUTHk,2083-07-27,3737,272801
acGxm,2054-07-12,6293,144739
shnja,2097-09-28,2760,226320
KFUGw,2086-11-16,4388,267668
UDpYo,2050-09-10,9949,417858
LplpW,2060-10-03,7494,479616
aZUOR,2120-09-25,6476,472748
FWGHn,2112-06-17,2236,78260
LtwFp,2063-06-17,5550,382950
bRHtm,2055-10-12,4533,176787
MkghG,2111-09-23,4225,329550
Ikadb,2042-01-03,3016,15080
HZIVT,2058-11-18,5534,370778
WDVmp,2059-06-19,5427,320193
ozDIX,2071-05-07,6976,348800
qIDXq,2069-02-15,6768,439920
CTQfN,2054-08-28,3548,283840
QgAhx,2033-03-25,4291,55783
slAcJ,2068-11-20,8391,327249
vmrLU,2079-07-07,9890,395600
yTHEh,2061-04-29,6265,588910
lGoVa,2113-02-13,3635,79970
IRJuG,2060-07-02,6363,299061
psBFq,2102-05-07,8826,414822
VbuxQ,2117-05-14,9269,556140
uKndT,2102-06-11,7871,165291
fxCIy,2119-05-02,9996,189924
zGyGG,2105-07-02,3915,277965
uAkbh,2031-09-23,3330,29970
EwABN,2113-12-03,7751,604578
bxvtl,2082-09-02,9110,747020
mqxxj,2029-03-05,8116,511308
tsOJz,2109-09-16,7608,426048
GzhSX,2081-01-13,5651,107369
kvryu,2032-08-25,8783,52698
ZwgUp,2025-07-05,7963,700744
NUeWz,2032-09-07,3935,55090
vKyIK,2105-02-19,3614,202384
AmWQO,2063-11-08,5649,542304
fQyRo,2036-05-26,6971,327637
hjPHN,2102-04-04,7280,116480
POqse,2099-12-21,9325,158525
EVDgI,2067-04-23,3751,202554
IPcfn,2059-11-20,4218,105450
MeMGs,2036-03-01,5745,327465
jAhpX,2025-01-23,4595,119470
uGDff,2052-09-28,9109,291488
gOkdO,2110-12-07,7964,191136
jWIre,2069-08-11,3992,355288
fHpMI,2063-05-14,7093,156046
lVMVN,2073-06-28,8541,555165
GSRWU,2104-09-22,3782,310124
idOvW,2042-02-07,2577,180390
VWqbE,2078-07-07,4298,253582
vLmKV,2029-01-19,7238,427042
aWOOV,2056-12-30,4934,389786
kRrkx,2070-06-02,2555,120085
QkEUL,2112-01-29,8712,60984
uFpQH,2076-07-08,5204,468360
rkxtL,2098-11-14,4178,296638
talwS,2059-09-23,2694,126618
UaAMB,2078-09-12,4744,218224
UAeYW,2114-11-21,6829,587294
eyUEn,2104-11-06,4471,366622
PjnUz,2084-09-06,9563,822418
ODyWO,2052-02-24,2465,118320
VHTBY,2119-02-24,5979,430488
qfuvj,2033-04-13,6563,78756
GWKlk,2076-06-26,8244,346248
uDRja,2072-05-11,9745,126685
xncbm,2025-01-02,6223,136906
QqxEp,2051-01-28,6533,58797
QrNwO,2021-09-27,6885,254745
Sahxf,2119-01-30,3967,305459
oRlni,2038-03-11,3504,185712
pWhCP,2035-12-23,5705,125510
nYIib,2060-12-28,6502,273084
lDLzU,2029-06-14,6764,216448
HSBSH,2071-07-29,6957,83484
Amagt,2091-01-22,4601,96621
eZQuo,2095-05-09,2336,16352
oUUDg,2026-09-21,5427,217080
CbeQK,2046-04-18,4375,161875
ZBfsh,2091-09-20,2630,152540
FvhES,2103-10-15,2658,178086
ldomP,2068-04-29,9610,932170
QnFtv,2112-06-10,3997,335748
eQHIq,2066-05-16,3160,47400
rhihY,2041-06-14,4292,296148
ScgLy,2092-06-12,2390,227050
TxJsD,2046-09-06,6992,552368
XgfTL,2112-06-02,4150,83000
esjbO,2118-02-19,8746,481030
puVXA,2102-07-30,2817,183105
rEUwW,2090-08-21,6164,560924
hAomW,2116-09-03,7074,318330
HtCeM,2121-05-10,5367,236148
AhDNA,2070-07-04,4284,132804
KErsa,2028-09-18,3665,256550
bfbuU,2033-03-15,6212,192572
crBFQ,2085-04-27,3825,275400
mFdLN,2085-07-12,7344,176256
CVBrm,2073-02-03,9012,360480
qDQip,2089-05-28,2511,150660
KUxkt,2054-04-27,3808,140896
qQbgw,2103-04-27,7733,386650
FBeJv,2021-06-22,3647,189644
kJFpB,2060-09-08,3972,63552
glKdt,2099-06-16,6963,376002
Tocnf,2068-12-07,5537,514941
JcCWb,2074-03-20,3554,17770
pXHPq,2118-10-16,9180,706860
iRpPc,2048-08-23,6030,379890
CjhMA,2067-08-09,8822,361702
mwCWY,2051-01-17,5811,209196
BfPZz,2031-07-08,4707,141210
XAFCB,2042-03-03,7765,590140
hQLuY,2030-05-18,9280,733120
bKFVJ,2121-11-20,9027,72216
cCncM,2051-03-05,4363,270506
NmlOX,2023-04-09,9322,624574
Gmust,2048-12-22,5503,115563
Rxykd,2059-09-11,6917,332016
oWaGI,2092-07-30,6826,675774
RsycJ,2068-01-21,2413,12065
RLIcT,2080-03-17,3300,56100
xzYdQ,2070-04-02,8528,673712
vDyzg,2108-03-27,4852,198932
UlCVn,2077-12-04,9565,516510
FzEpU,2116-03-31,3806,350152
yBIot,2057-06-20,9409,338724
iyptw,2029-04-08,9694,727050
xutyH,2118-06-12,3864,139104
yJMiJ,2094-08-25,3526,119884
NDifr,2101-01-10,5397,151116
RLjJn,2031-12-20,4679,121654
ufPuW,2109-04-19,2022,24264
SLgwX,2081-01-22,5161,294177
NAEvs,2030-01-28,9673,48365
eABiL,2111-11-01,3815,57225
fQuLm,2036-01-04,8348,651144
ldnYd,2078-03-12,3191,255280
ltiCp,2100-03-01,6440,289800
HnpRj,2052-06-19,4575,338550
OTaJQ,2080-02-12,8520,340800
ISWmm,2058-06-19,9874,138236
DahmV,2036-07-18,9067,199474
nNdzJ,2034-05-08,5831,355691
blkyR,2104-08-13,2821,245427
WOYco,2059-08-29,3639,65502
pzkIS,2115-01-16,5215,495425
qeYBQ,2039-07-11,2470,190190
voZEK,2098-03-04,9146,374986
rpnBO,2113-05-28,2023,38437
ZVuTI,2064-12-01,6656,292864
