StoreCode,Date,TotalSales,TotalAmount
QcxGX,2098-08-23,4250,416500
OYDFS,2033-08-07,6723,228582
CWpDO,2068-06-22,4344,256296
yMpVe,2107-06-02,2729,267442
NHPBK,2091-04-12,6427,527014
BTfXS,2110-05-24,5699,199465
GYwgd,2023-04-27,9314,782376
SJHSM,2111-06-26,2435,131490
eaOwZ,2048-06-27,5020,205820
GegCn,2085-04-29,6288,471600
CVdHm,2028-06-26,7478,583284
piDSU,2110-02-17,5313,350658
uHFdq,2033-09-10,5136,303024
VBvsZ,2096-08-21,3636,199980
OaonV,2054-11-30,6931,48517
WxCuC,2093-07-01,7180,689280
lrdmQ,2039-03-04,3870,332820
XDBOn,2041-12-13,3072,55296
zKiCg,2119-01-13,8339,200136
GhWjC,2095-10-28,3666,186966
rLgcW,2116-05-09,8875,630125
Kmhev,2048-02-12,2839,215764
JMnTL,2063-09-01,6968,613184
tygbv,2046-07-08,9404,827552
KSaTN,2088-02-19,4290,145860
kYhLY,2082-01-09,4986,493614
IQpeV,2056-10-28,7488,426816
SSGhM,2054-02-19,8016,424848
qMQqC,2062-07-09,4001,180045
iaKlv,2114-06-12,8250,132000
uTDfX,2121-06-03,9692,562136
EywWq,2058-03-10,3569,135622
YsTui,2102-09-19,4422,269742
KNCJS,2121-07-04,8731,480205
WuKsx,2078-08-29,9228,710556
ANVEy,2057-10-27,6574,105184
UWaYX,2044-12-13,7610,258740
ssYLB,2022-04-13,2488,24880
setOB,2101-12-10,9781,821604
hsrSA,2080-05-31,6060,472680
kqluk,2093-08-12,2739,82170
JYZuR,2036-12-05,3066,180894
STRTS,2064-04-28,2073,22803
qTePA,2051-04-10,4611,82998
mSMBw,2103-07-01,3907,261769
dDwYL,2071-08-17,2571,131121
Xgsru,2050-04-25,7414,133452
ZetEh,2063-04-20,3185,114660
vlvxB,2036-03-28,3284,154348
PGFlN,2025-08-16,8875,852000
hwJkd,2099-09-22,8425,101100
jtVyk,2070-10-26,5640,468120
rbgKb,2038-06-29,2399,79167
DUdIG,2104-07-23,4617,55404
GYZVK,2048-05-04,7790,771210
QliAf,2073-07-10,8088,56616
NlLfn,2096-06-04,6396,191880
tmKjH,2069-10-01,3562,245778
kqimz,2047-12-06,7785,420390
slAfl,2097-12-09,5139,441954
Vahai,2105-01-11,5338,304266
tXPLn,2100-01-11,2135,198555
ePGqv,2098-04-27,4170,266880
zCCRP,2065-03-17,9362,730236
hMOUE,2033-08-05,5353,80295
ntrCa,2110-04-08,2129,31935
GmWQr,2065-03-27,5410,37870
egwMA,2083-03-11,4745,137605
HaEgD,2054-07-29,4641,74256
xdCJc,2041-03-06,4095,40950
okJyN,2053-03-26,6033,530904
ThPsv,2120-08-13,7925,229825
VWPwm,2024-09-05,3222,206208
UdIGN,2098-06-24,8478,169560
rHBoM,2088-06-13,8748,699840
AjNQi,2059-03-19,6346,57114
nHGfU,2039-11-05,8191,196584
vwXuA,2094-01-04,6129,294192
ZJRDH,2068-03-02,2368,14208
KNnBR,2088-12-28,5768,57680
JubAv,2117-06-12,7493,681863
MJXcE,2078-09-24,4342,356044
lzuFZ,2087-05-16,5003,270162
NbkzT,2052-01-08,9020,306680
dbLLF,2113-02-23,7581,560994
CGXWX,2087-05-25,4487,215376
Lnbox,2056-12-04,8690,669130
OOCWw,2115-07-14,3218,302492
oJjpd,2048-06-03,8640,77760
gEHsH,2090-11-23,6814,95396
wzYak,2060-06-18,8898,115674
zgXpN,2085-02-03,5499,522405
oyfDZ,2061-04-23,2169,125802
OKaQl,2021-11-23,3735,63495
rNDTc,2110-12-03,8372,552552
vZRdZ,2060-08-25,3048,188976
PEvtn,2058-04-18,7876,307164
sYwQV,2078-03-23,7236,644004
KBwCt,2097-10-06,6220,236360
mPuGW,2088-11-23,7941,547929
yTBDy,2101-01-13,9616,67312
CueVE,2032-05-11,3675,77175
qkxue,2072-04-29,6496,181888
LYhDl,2076-02-10,8718,252822
gndlW,2032-10-11,8483,296905
Lmlko,2025-09-05,5814,546516
JWBfD,2059-04-11,6616,132320
bIJKs,2101-08-14,6389,389729
wqsBh,2116-02-24,4830,400890
UcLrz,2063-01-17,6972,355572
QOSbc,2089-03-05,6006,150150
sMqHg,2102-12-09,2271,179409
ehiBf,2095-09-05,3884,260228
ddZJd,2077-04-23,9523,114276
CrzOh,2119-07-12,9503,693719
RDaEM,2027-07-10,6712,489976
djmvH,2074-10-09,2269,95298
ndGUZ,2090-08-07,2558,184176
vOfCn,2028-08-14,2414,96560
BTaZB,2030-04-09,5781,427794
Bxwxe,2039-12-03,7702,562246
aaCPZ,2040-05-18,5843,461597
BlIdp,2107-02-25,5425,54250
VBYtQ,2096-10-08,3625,155875
ZpOOw,2045-05-21,4075,203750
fRyHQ,2120-07-28,5096,208936
ttEre,2107-02-12,5955,71460
XfzNT,2082-08-20,8183,302771
KFoSd,2025-03-24,6845,239575
WTDQv,2033-02-16,2062,39178
MkNMD,2088-08-27,7025,77275
KBamU,2076-05-10,3409,327264
xViNc,2065-10-04,8155,301735
gKIyA,2109-04-14,4368,179088
OdkJD,2106-04-03,7057,317565
zxAJF,2114-06-10,6840,430920
Igdvq,2064-09-29,5355,321300
wiIhA,2115-06-01,6991,538307
FnFgI,2055-01-10,4209,67344
