StoreCode,Date,TotalSales,TotalAmount
ukwKz,2060-05-10,9889,623007
fROpz,2024-05-05,8452,278916
SOpJC,2023-07-24,7284,400620
dEUJN,2047-06-10,8913,543693
SIymk,2113-08-19,6877,137540
dGlTK,2095-10-03,2103,44163
rKzml,2067-10-27,9611,586271
lbbAI,2085-08-18,9321,680433
DJjpR,2083-02-21,4125,53625
hejzM,2087-06-25,4238,161044
oZZEy,2045-01-17,6445,451150
HytDf,2099-02-26,5398,334676
ImKgR,2080-08-12,5741,298532
bzqhj,2077-08-01,8189,794333
JtNFm,2066-08-14,6609,251142
gIBGn,2084-11-21,8582,686560
BYHfs,2116-12-22,9796,685720
jSYfC,2036-08-13,2321,116050
XfDRz,2038-05-19,8157,734130
wuyow,2066-03-11,7570,166540
GhoWI,2064-06-17,6376,401688
LWALp,2063-08-03,4091,151367
kImZj,2102-09-12,6079,565347
xUZHW,2088-06-14,5091,310551
XHXCu,2115-09-17,7449,186225
LrRYP,2118-10-06,6393,511440
ZTCzx,2029-06-14,2320,99760
GaflA,2097-12-03,3677,121341
xXQVx,2114-06-27,2350,159800
yoPMM,2067-06-28,7645,366960
fnifp,2081-03-04,7817,414301
UBiHD,2047-11-12,2974,172492
pHkIy,2102-12-14,2574,36036
hAamr,2067-07-29,9042,623898
NGGPn,2057-08-31,2190,116070
PieYt,2102-10-01,5538,94146
BBviV,2022-02-24,7024,238816
WGIMR,2067-12-24,5995,359700
Fcoqj,2120-05-18,7208,655928
zxbcV,2076-08-09,9426,763506
aqXjv,2046-09-29,7480,703120
HwABJ,2117-01-30,7553,589134
pwxsm,2097-08-31,5575,551925
AxKjw,2031-09-01,8922,758370
KhQou,2073-04-03,3681,206136
FVLXv,2094-05-12,2043,53118
LzYQM,2081-09-09,9106,227650
eiFNn,2033-10-07,7530,286140
HTneU,2089-03-26,6396,390156
woWTU,2059-01-13,4556,22780
afDKH,2067-02-26,9501,256527
fXnQd,2071-05-05,6346,88844
nDWOq,2064-12-12,4500,306000
mgRkA,2095-08-02,5957,202538
rwALY,2025-05-02,8205,270765
bGjFI,2097-05-05,5413,530474
OjAxV,2031-06-27,3288,39456
pliSK,2036-10-12,9851,896441
dkzSF,2069-06-16,3998,23988
MuwFP,2090-08-13,5729,108851
cfFWu,2027-06-06,3561,96147
xfVbw,2065-10-11,5208,401016
xBRCe,2038-11-08,5122,491712
AiXGp,2041-04-17,2581,234871
COxZZ,2089-12-31,3902,358984
DgDLy,2022-09-14,2181,167937
yqSqM,2117-11-11,6145,497745
KuELV,2104-08-03,2976,77376
LQmGM,2104-12-09,6860,473340
gMrrU,2099-11-04,6753,216096
yYKlJ,2105-12-19,9346,654220
vlExD,2059-12-02,8597,189134
unHPa,2121-07-21,2408,50568
Ijovy,2044-05-20,8162,326480
jPInm,2110-03-14,3177,203328
gkiUJ,2080-12-01,8155,497455
cSwhe,2096-08-28,3301,145244
zKGLk,2044-07-23,9503,503659
HRRep,2116-01-16,8793,633096
cAurE,2114-04-17,5517,126891
YhtWY,2115-02-14,4115,90530
eSItw,2084-12-07,9667,705691
flkSX,2091-02-01,4615,249210
ltOdM,2083-05-23,7044,112704
iwuQa,2047-11-24,9005,747415
KcZRO,2059-11-10,7068,247380
yGEPn,2111-03-16,6754,607860
ZPCiI,2097-10-24,4889,479122
clyey,2094-04-09,5422,357852
ptuHY,2089-02-01,7281,50967
DSLiG,2115-12-21,9777,733275
tkjTV,2093-02-24,8569,625537
jpOue,2026-10-21,3033,87957
gHtBk,2026-09-30,6242,580506
HaQbW,2083-06-01,2978,270998
lPFrF,2046-11-02,9793,734475
zNqnr,2113-04-23,5234,188424
oSLEf,2108-12-01,4295,111670
XOeGK,2098-09-06,4294,124526
MkhmR,2094-06-08,8097,631566
HDFVh,2068-07-14,9229,922900
bZNrv,2095-11-19,5218,31308
qqMRa,2109-07-10,9210,239460
yuPlp,2080-06-06,3989,247318
EgDVY,2030-07-22,2322,34830
oJRnH,2057-11-09,2202,92484
Ulvwf,2119-07-01,3872,305888
Zdkte,2076-06-24,5725,538150
vuCOP,2121-01-01,9565,191300
kLAcH,2064-08-18,7905,213435
XGhbO,2057-01-02,5814,377910
XQaHJ,2073-02-09,8298,406602
xHllz,2099-06-08,7774,310960
XEmIJ,2114-01-21,9266,398438
orpMr,2086-02-12,5056,414592
jyrvB,2108-10-14,5465,513710
DiWdM,2089-10-10,4373,367332
pJbdt,2059-01-16,8660,181860
aQesR,2047-01-16,5749,448422
yaVEF,2100-09-08,4348,304360
NRoJG,2046-01-11,3295,56015
aTfZz,2088-05-06,6744,627192
oWLEE,2031-01-11,6366,95490
yutoT,2110-05-25,9633,163761
dGvdC,2039-10-20,3590,233350
AYYHE,2094-04-03,6002,594198
Pqphe,2063-03-15,4685,421650
VZEKW,2107-06-03,4872,73080
WRVNv,2062-12-19,9816,441720
iHfaD,2096-06-03,6065,163755
alDAd,2059-01-24,8526,545664
flZxQ,2026-11-07,2695,67375
NoAhW,2079-03-20,7085,410930
MRUez,2078-01-21,3194,274684
jqVSB,2107-01-17,6808,306360
aEZLq,2061-05-27,6187,154675
jFHnp,2023-10-31,5738,487730
niuao,2078-04-11,7458,745800
uxoTY,2067-05-20,4154,299088
QfxWo,2062-09-19,2228,204976
AgdDr,2024-05-10,7331,513170
zDqyD,2079-12-15,3399,319506
DQdfx,2089-06-28,9746,428824
GrqPo,2092-12-15,3763,304803
eSTsG,2086-06-18,3767,354098
oqAWv,2095-12-07,7788,116820
TbVIw,2111-05-29,6075,176175
FCIWC,2096-10-17,6242,243438
wAqsT,2082-12-07,6783,162792
UmHsj,2036-11-12,7311,248574
aOMVv,2060-12-31,8126,666332
DgKsH,2091-02-19,8575,120050
XAQvR,2022-05-08,3220,125580
VMttA,2064-11-25,2301,172575
RMmcx,2106-05-10,5631,439218
fGpJo,2109-03-13,7326,439560
gQLfK,2102-07-18,7322,197694
NwOBS,2091-02-22,4525,253400
vpVkm,2091-07-14,6034,452550
BvaxX,2093-04-17,6508,260320
WkQEr,2042-04-13,8229,477282
NEJMD,2084-12-22,9881,632384
iWElQ,2061-08-11,5507,258829
uBeRU,2103-09-20,9782,929290
IGvms,2118-10-08,7676,568024
QtidG,2045-11-20,5535,105165
QAbBt,2085-06-12,2242,56050
GlqCH,2033-11-04,5703,433428
clIpF,2034-10-25,2562,189588
hgYlA,2099-03-25,5651,242993
GXuAF,2034-07-29,6087,511308
