StoreCode,Date,TotalSales,TotalAmount
hgYlA,2047-08-01,9444,47220
GXuAF,2121-04-29,7579,439582
aTYKa,2114-04-13,3653,230139
jDKYr,2087-05-18,8117,689945
HpDxV,2070-06-11,8554,487578
yKFQJ,2103-03-31,5499,335439
mYRzy,2065-03-07,7312,365600
YbrVf,2086-08-06,7092,397152
OnxjQ,2037-10-31,3093,225789
TSqRr,2075-09-29,6700,254600
NDtjR,2063-04-29,3692,110760
kPsmd,2040-02-28,8332,316616
GeMWZ,2087-03-31,4391,74647
Dgwbu,2074-12-04,5578,490864
RJOUN,2071-08-26,3826,183648
KOOGk,2113-08-23,9089,181780
etwzA,2097-05-19,4957,59484
gkJwL,2098-03-10,2738,164280
TkCEQ,2086-01-20,6950,83400
mfVba,2054-10-09,3383,20298
iVjoX,2089-12-19,3985,99625
xNjcJ,2098-09-05,8076,541092
GQUGT,2059-01-30,6470,317030
YaHYp,2040-08-28,2978,98274
XPLIp,2027-06-13,8410,546650
KhXqf,2088-09-06,3847,338536
nBQnc,2084-11-02,8072,791056
TbFwW,2110-12-29,9025,379050
kNhde,2082-06-07,4372,96184
dhFID,2101-08-30,8633,526613
EZiaQ,2061-09-18,5030,206230
sLFmF,2087-11-06,7554,234174
toqFu,2065-04-30,5769,524979
PdveO,2115-07-26,8128,178816
BzZTV,2103-07-17,8114,397586
khBfg,2072-07-24,9445,245570
Brbyo,2042-10-17,6054,387456
hxCJQ,2040-09-17,5178,227832
PXenY,2087-08-30,2649,243708
cwtDX,2085-04-22,4909,176724
eUPbR,2064-01-05,5296,413088
WmlnQ,2086-11-13,7352,727848
kOlaN,2062-11-08,7418,407990
yrQct,2112-02-18,5214,422334
WJdpA,2106-05-20,4225,71825
fXWVR,2110-09-07,5291,370370
NMxTB,2107-12-05,4476,429696
pUtri,2038-04-15,7699,754502
wnZIE,2067-10-01,9244,138660
TgYFa,2031-12-01,5053,373922
aNprq,2049-03-11,5556,433368
FLcJk,2035-01-16,9119,246213
DsvRZ,2028-07-03,3223,148258
MUHIO,2032-08-27,8751,840096
PnQku,2056-06-13,7662,137916
auapI,2088-03-30,3385,138785
OgydP,2047-05-10,4407,145431
zFXxM,2036-09-14,8215,279310
zQzLp,2112-03-14,9876,641940
FIAJK,2038-03-19,6309,119871
fhhcY,2077-11-02,6715,201450
zghcv,2049-08-20,8263,504043
