StoreCode,Date,TotalSales,TotalAmount
QOSbc,2120-04-17,8286,132576
sMqHg,2086-09-16,6712,483264
ehiBf,2104-06-13,2670,128160
ddZJd,2033-12-06,5560,533760
CrzOh,2038-10-13,4639,55668
RDaEM,2043-05-17,6971,153362
djmvH,2031-08-31,6208,211072
ndGUZ,2109-04-01,5395,366860
vOfCn,2054-06-01,7808,538752
BTaZB,2049-07-23,6187,266041
Bxwxe,2078-03-29,6841,259958
aaCPZ,2093-09-03,8028,610128
BlIdp,2099-03-28,8791,263730
VBYtQ,2064-05-09,6216,348096
ZpOOw,2034-08-10,6599,244163
fRyHQ,2100-05-01,9624,115488
ttEre,2058-11-17,9828,98280
XfzNT,2102-11-24,2461,71369
KFoSd,2052-07-10,8330,508130
WTDQv,2031-09-23,3425,58225
MkNMD,2105-06-02,2490,87150
KBamU,2093-08-08,2263,181040
xViNc,2053-06-29,9789,939744
gKIyA,2038-01-21,4329,298701
OdkJD,2066-06-15,4101,303474
zxAJF,2113-07-17,6918,304392
Igdvq,2087-07-16,7718,478516
wiIhA,2071-08-26,5452,228984
FnFgI,2032-01-24,5060,308660
wJMYW,2107-04-25,9194,450506
mjplW,2022-04-06,7446,89352
eDTeH,2083-10-23,2836,277928
TIOBi,2090-04-07,2605,187560
xwKsc,2076-02-11,2550,53550
stMiO,2121-09-03,2451,230394
HawXD,2093-09-10,7985,359325
rfDaa,2105-03-07,5007,470658
OXAud,2098-06-03,2155,135765
lglks,2075-03-27,6616,211712
nTacC,2047-04-19,7074,212220
SeDoA,2096-02-07,7167,193509
TGccw,2090-04-25,4544,313536
XBWmR,2025-11-22,5753,149578
gykMD,2078-06-16,8168,163360
wEQqZ,2074-12-01,9470,947000
NyJnU,2096-01-07,8325,541125
DXhHc,2030-02-12,3106,211208
qDvAh,2061-05-06,3361,90747
nUTHk,2032-05-09,9855,916515
acGxm,2081-09-10,7488,516672
shnja,2117-12-14,4679,257345
KFUGw,2061-12-05,5123,445701
UDpYo,2087-06-11,6359,254360
LplpW,2117-08-05,3992,383232
aZUOR,2088-09-25,4315,163970
FWGHn,2080-03-28,8446,667234
LtwFp,2074-11-06,9874,701054
bRHtm,2050-03-29,2689,204364
MkghG,2038-10-17,2138,179592
Ikadb,2022-09-05,2980,71520
HZIVT,2040-05-16,9368,936800
WDVmp,2113-02-22,5269,184415
ozDIX,2084-04-16,4292,287564
qIDXq,2055-09-03,8541,179361
CTQfN,2031-07-19,9317,167706
QgAhx,2037-08-05,5680,159040
slAcJ,2021-11-06,7971,438405
vmrLU,2058-10-12,4303,339937
yTHEh,2030-02-17,8339,225153
lGoVa,2084-10-14,5338,256224
IRJuG,2025-12-29,2995,194675
psBFq,2044-05-24,4687,431204
VbuxQ,2059-07-01,4122,177246
uKndT,2050-09-19,3368,124616
fxCIy,2046-11-26,5230,444550
zGyGG,2059-08-25,7370,147400
uAkbh,2028-05-29,9700,194000
EwABN,2097-03-30,2667,213360
bxvtl,2068-01-14,3466,291144
mqxxj,2077-07-26,8459,93049
tsOJz,2060-08-12,7426,148520
GzhSX,2106-05-17,7325,688550
kvryu,2119-09-22,4376,376336
ZwgUp,2104-04-12,6377,542045
NUeWz,2023-06-04,3808,137088
vKyIK,2053-11-18,9764,468672
AmWQO,2104-09-15,7937,182551
fQyRo,2063-02-16,9526,771606
hjPHN,2063-12-31,4072,260608
POqse,2095-09-14,7606,479178
EVDgI,2025-03-03,3790,272880
IPcfn,2070-12-12,7887,733491
MeMGs,2043-04-29,3523,119782
jAhpX,2048-06-27,9366,833574
uGDff,2058-12-26,4981,149430
gOkdO,2080-07-10,7311,343617
jWIre,2074-02-20,6672,340272
fHpMI,2050-01-27,7420,422940
lVMVN,2027-06-06,7564,310124
GSRWU,2056-03-05,6014,246574
idOvW,2050-08-14,2845,247515
VWqbE,2029-11-22,3323,166150
vLmKV,2051-01-15,3180,162180
aWOOV,2069-10-30,2951,268541
kRrkx,2074-12-13,3902,327768
QkEUL,2031-11-07,5866,193578
uFpQH,2084-03-09,4592,179088
rkxtL,2067-06-15,2579,167635
talwS,2087-09-25,8115,681660
UaAMB,2052-11-01,2528,126400
UAeYW,2073-01-31,3521,214781
eyUEn,2061-06-14,8965,779955
PjnUz,2111-06-09,2015,189410
ODyWO,2077-12-05,9826,432344
VHTBY,2092-06-30,3114,221094
qfuvj,2121-04-27,3183,155967
GWKlk,2068-12-06,5412,102828
uDRja,2058-04-14,3338,210294
xncbm,2048-08-20,5831,285719
QqxEp,2070-04-29,2893,196724
QrNwO,2059-06-19,5345,208455
Sahxf,2030-10-07,3213,314874
oRlni,2029-08-05,2294,75702
pWhCP,2046-03-11,5109,97071
nYIib,2058-10-08,4457,187194
lDLzU,2030-03-21,3829,359926
HSBSH,2108-03-30,8271,82710
Amagt,2051-01-10,4886,410424
eZQuo,2067-06-23,2616,167424
oUUDg,2105-08-09,6862,192136
CbeQK,2106-10-29,9768,351648
ZBfsh,2077-06-14,2750,247500
FvhES,2066-09-11,7152,407664
ldomP,2088-12-20,3358,308936
QnFtv,2121-02-07,7452,484380
eQHIq,2066-12-24,3123,137412
rhihY,2077-12-31,8506,680480
ScgLy,2028-11-24,8087,436698
TxJsD,2021-09-28,4109,328720
XgfTL,2043-08-17,8667,598023
esjbO,2039-02-27,4405,299540
puVXA,2120-12-23,9543,658467
rEUwW,2093-02-12,5784,144600
hAomW,2057-02-15,7010,630900
HtCeM,2106-10-19,7618,556114
AhDNA,2074-08-14,8719,592892
KErsa,2060-01-08,6186,216510
bfbuU,2095-02-27,8077,105001
crBFQ,2041-11-16,9473,530488
mFdLN,2065-02-24,5641,231281
CVBrm,2022-04-24,9485,597555
qDQip,2055-09-07,4210,58940
KUxkt,2084-09-02,3672,36720
qQbgw,2082-08-17,2883,196044
FBeJv,2093-01-30,9163,284053
kJFpB,2099-08-09,7648,611840
glKdt,2027-06-07,5362,359254
Tocnf,2045-08-14,4280,359520
JcCWb,2113-03-06,4838,241900
pXHPq,2047-04-07,3527,253944
iRpPc,2026-01-16,2873,68952
CjhMA,2040-03-31,2148,70884
mwCWY,2057-01-03,9506,884058
BfPZz,2034-09-27,4603,27618
XAFCB,2079-04-27,3338,220308
hQLuY,2080-07-26,9359,561540
bKFVJ,2062-03-16,9026,388118
cCncM,2102-04-09,8533,639975
NmlOX,2073-02-06,8669,520140
Gmust,2097-07-02,4956,262668
Rxykd,2099-12-12,5418,509292
oWaGI,2115-01-27,2286,123444
RsycJ,2085-06-15,4712,65968
RLIcT,2033-02-02,5320,175560
xzYdQ,2111-05-26,5365,305805
vDyzg,2056-11-09,9819,540045
UlCVn,2054-12-06,3499,213439
FzEpU,2106-01-05,5232,381936
yBIot,2099-12-16,6429,295734
iyptw,2071-02-18,9954,627102
xutyH,2045-04-12,7553,151060
yJMiJ,2034-01-14,6648,312456
NDifr,2084-09-25,2565,23085
RLjJn,2028-10-17,6547,635059
ufPuW,2030-10-23,5764,259380
SLgwX,2121-08-04,2817,253530
NAEvs,2117-12-05,5586,363090
eABiL,2027-04-30,6851,500123
fQuLm,2077-05-05,2095,104750
ldnYd,2083-11-28,2515,55330
ltiCp,2091-12-12,6042,561906
HnpRj,2081-09-13,7098,603330
OTaJQ,2107-05-01,8843,733969
ISWmm,2107-08-28,6532,502964
DahmV,2053-09-25,2593,155580
nNdzJ,2034-05-31,7147,364497
blkyR,2031-12-19,8509,374396
WOYco,2074-08-12,6696,488808
pzkIS,2077-03-24,3750,116250
qeYBQ,2107-12-20,6231,598176
voZEK,2114-03-02,2041,65312
rpnBO,2098-12-19,2991,236289
ZVuTI,2088-09-02,4328,160136
BtlKJ,2073-10-03,7327,637449
RbQBt,2118-08-23,6111,244440
mZDVM,2054-11-11,3001,36012
SaNNh,2038-03-27,3821,133735
Ksnvj,2066-08-30,5839,566383
NlpJP,2064-05-28,3585,204345
qDBKc,2072-03-05,8608,783328
ELRhJ,2048-08-16,3737,224220
mZpJm,2049-05-28,5172,294804
Myijg,2084-09-02,5730,498510
HESXi,2035-04-16,6464,407232
zmKuF,2024-03-04,8135,699610
Zhwqx,2081-07-04,8466,364038
mrMBd,2059-06-28,4950,188100
gRnNs,2089-08-05,8614,215350
AEaYi,2032-04-09,5090,142520
auACm,2090-03-20,9847,275716
uxZcL,2114-12-15,5489,384230
LLHRI,2116-09-15,2176,82688
Gfuml,2090-09-29,5399,313142
xpWFE,2047-02-11,4640,64960
hzYwn,2113-09-08,5954,565630
asrDF,2090-08-23,7333,557308
WqXEo,2045-08-10,5143,169719
UzyND,2108-07-13,3362,258874
VfSTP,2113-10-27,6407,525374
KICbe,2106-10-05,7091,49637
arcPj,2114-07-16,8153,709311
xuXJD,2092-09-12,8363,250890
LncVn,2040-05-21,6310,631000
DpLms,2107-07-22,4202,105050
ukbYT,2077-01-12,9454,680688
LUaMu,2049-03-02,7534,354098
HlQhV,2053-09-29,6676,233660
xqytA,2099-09-17,3065,245200
yRrjt,2034-01-14,2817,101412
qnaRz,2097-01-26,9064,806696
bLEdL,2025-04-29,6278,282510
nBWsX,2028-01-23,7567,703731
YEDdv,2028-05-13,8710,679380
Huqaw,2103-02-09,4901,303862
VEMDU,2114-09-13,5017,401360
ScRaF,2044-10-03,2981,50677
IkEWb,2070-12-18,2065,72275
yUAkF,2024-08-29,4964,104244
vmMwF,2086-08-04,6530,333030
CxgDi,2069-01-10,4336,299184
EiFLE,2026-04-05,5092,157852
vebAI,2086-11-02,9255,610830
hjmEW,2040-07-20,9604,729904
XwqDz,2100-10-22,9841,826644
oTQNK,2120-03-21,8263,826300
yfCFT,2082-10-31,4574,379642
sqipH,2022-06-30,5167,366857
vKHum,2023-03-07,8591,756008
GJYlu,2065-04-22,5540,149580
XsQNB,2047-05-25,6896,537888
XyNYW,2102-06-17,6919,691900
KfNPE,2022-03-25,6394,543490
zWLjt,2084-02-16,3742,33678
LBZOO,2039-05-03,5046,368358
jBUyx,2086-06-15,8796,52776
BkcIO,2067-07-26,6935,97090
npohD,2078-12-17,8321,91531
oHlSy,2040-06-03,9005,252140
ORjNJ,2058-02-13,7643,259862
nMeRc,2021-10-27,7054,373862
KPZsa,2110-02-24,6797,237895
HjFMY,2070-06-12,6106,604494
ZfISm,2084-02-08,3100,21700
xdQSe,2098-08-08,5969,95504
WZjPt,2027-12-19,7228,252980
uJKMn,2081-05-10,5438,114198
ycZWf,2115-03-20,9048,814320
jzDgS,2091-05-05,5241,314460
ThCjH,2110-08-16,3368,178504
LHQkS,2027-12-05,3314,102734
sEorK,2071-12-01,5678,278222
mlKgn,2051-07-18,6397,358232
wywHO,2064-05-23,7721,633122
YBGmN,2115-07-07,3057,48912
jBTfn,2078-02-02,5341,464667
NxHAX,2116-10-08,6400,108800
BtXrB,2083-06-03,4925,118200
SIGvq,2081-04-21,2890,83810
YUuxM,2039-05-06,7215,216450
lIxwY,2118-02-22,5597,78358
WRTEU,2033-11-07,9489,797076
aYZse,2029-11-01,3305,237960
uGymu,2091-07-30,5038,267014
bdVkY,2056-08-23,7102,568160
xxxdQ,2071-05-11,3855,134925
TEoKF,2024-05-12,9217,894049
TqvHY,2055-08-11,6980,202420
YrCmK,2021-04-02,7173,86076
AyODv,2090-12-30,8687,225862
SLGvg,2099-05-23,3871,131614
xYRIJ,2066-07-26,7075,56600
mQdRc,2090-03-20,7911,727812
PTuRg,2064-04-12,2207,68417
sBYvZ,2063-10-30,5911,35466
obwvs,2077-11-28,8282,49692
FvafL,2059-03-21,7952,763392
Lophj,2076-09-28,3292,227148
kIGjc,2048-09-20,2370,187230
hzhfC,2094-01-08,5419,130056
VcTBw,2037-11-11,2009,14063
SJmMg,2118-05-23,2346,185334
eFaAS,2069-02-24,6029,120580
GAZpr,2056-07-29,9876,977724
RzlSK,2073-08-12,3469,339962
WxaxZ,2110-05-11,6018,66198
VwQUS,2076-06-10,4213,299123
wGTkG,2061-09-22,2994,53892
xhwRj,2094-06-27,3471,305448
SJElI,2094-10-18,9827,717371
KUzqX,2071-04-02,2954,64988
aPylH,2057-05-01,4553,314157
meNtD,2077-05-10,2252,150884
pIQTk,2108-07-02,2009,20090
ExDQm,2026-12-03,2011,134737
bXRMv,2031-05-20,5551,555100
yBnce,2060-10-27,5491,60401
scuvi,2086-04-19,7839,282204
pgqEq,2060-01-05,5804,156708
ytYLT,2068-12-23,2697,248124
LDiYP,2051-04-16,8582,815290
WKkXA,2049-08-29,4706,418834
ABviR,2069-05-17,9670,377130
hJegb,2088-07-12,8764,96404
HKTiq,2086-11-26,4628,41652
OHnow,2083-11-29,3615,195210
FlrAk,2036-02-17,6778,515128
RFgpa,2074-01-19,5928,575016
saQBN,2043-03-31,6254,212636
Jkjcg,2054-07-28,7797,296286
nPQjP,2112-10-17,3948,193452
NdXau,2038-12-05,5211,140697
eNHsM,2043-10-08,3411,47754
ntjoe,2100-04-19,7775,334325
uJhPn,2120-03-12,4930,123250
AXiBL,2058-03-21,8336,466816
CqZhn,2056-06-05,5965,113335
CYcPN,2111-10-14,4487,183967
DpXrY,2081-12-07,7216,584496
JZmGM,2101-11-21,5499,423423
NAqcA,2074-06-30,3944,335240
lTPEo,2063-12-03,3395,95060
sTXYe,2059-08-19,3937,74803
gsXOr,2027-08-22,2067,33072
YRwUE,2085-08-13,8758,586786
RHAuO,2043-01-03,8317,815066
INYMj,2047-03-25,2863,80164
qNgVE,2033-08-12,3710,311640
bPUCM,2093-06-20,5133,251517
NyHOc,2111-01-19,8886,595362
pwnlB,2120-10-21,3988,235292
jcBdh,2030-08-07,7063,444969
byOjC,2041-09-05,5547,382743
AaqJK,2105-09-20,4578,338772
tzcPa,2109-09-07,9628,577680
Hkqpu,2038-09-07,4937,276472
Iizvd,2029-11-07,3454,283228
RDqil,2028-12-09,6281,213554
uHVWC,2080-10-16,3585,258120
RJhmE,2080-07-31,5748,471336
XvqqP,2116-11-05,7378,243474
xWhJf,2053-10-25,2446,205464
yGLBj,2056-11-12,6209,471884
dNYXo,2121-05-31,5474,339388
synBh,2025-05-25,2093,156975
hgXTv,2037-05-09,2628,97236
QscgK,2051-04-03,9464,406952
uDZNS,2059-04-11,9420,188400
gYdPd,2107-05-09,2340,215280
swMcN,2087-01-17,2891,72275
huOCi,2089-12-28,2277,111573
XKpkB,2067-08-21,5566,217074
IQIoQ,2107-11-12,7791,436296
Pqibt,2052-06-30,2348,206624
QLYru,2066-04-18,3588,111228
prNjp,2022-12-13,7263,363150
ywDgw,2105-09-06,3701,44412
EOuGi,2096-04-03,9903,821949
qGCvQ,2118-05-09,6863,157849
IwMFG,2120-06-29,6906,497232
RNCWl,2121-12-03,8890,382270
iufYB,2044-07-12,8509,791337
anlBU,2021-12-23,4921,275576
SPPBt,2110-12-04,8916,98076
uDaMI,2054-12-09,5852,169708
abUtW,2078-03-13,3652,135124
bceYY,2026-05-10,9094,381948
yIpfP,2102-05-11,7064,289624
iapZh,2051-04-21,6870,398460
xqxiX,2024-12-12,8762,499434
GpVwe,2107-10-09,5187,316407
TfCjo,2028-10-15,9047,796136
uSIuL,2056-05-01,6123,226551
DKhMG,2077-08-17,7396,110940
UMzIr,2065-03-30,8905,837070
JEcPe,2078-06-22,5014,90252
dHOWb,2023-02-06,3331,296459
MTtET,2094-06-18,3049,173793
cDvSm,2084-06-28,4281,368166
YqlzQ,2109-04-19,6770,663460
TIIHZ,2050-03-04,5422,243990
tQEig,2039-08-08,7842,235260
zEpHg,2116-03-22,7961,732412
EJFNk,2084-08-04,9241,267989
AvbxV,2119-02-09,3204,288360
HpTWl,2037-07-09,7419,370950
QCjmN,2073-08-03,5484,224844
tzeZO,2118-01-08,7994,607544
Kwcjp,2112-02-07,8603,51618
pcROx,2103-03-21,5106,464646
gAMtd,2092-10-29,7083,687051
VjKsx,2097-03-29,7098,113568
svunt,2116-07-05,7031,246085
YuwRT,2038-02-25,2826,76302
hPeiL,2059-06-06,5863,82082
uadTG,2047-11-12,5191,384134
CcTQy,2024-07-10,8727,750522
MfVCP,2059-01-07,3600,295200
gfSXb,2057-11-06,5499,263952
GPemI,2038-09-03,9851,916143
LohWj,2033-05-25,9061,797368
AlHDZ,2031-10-06,8246,733894
