StoreCode,Date,TotalSales,TotalAmount
shnja,2094-12-22,9606,355422
KFUGw,2086-07-13,3054,21378
UDpYo,2110-12-31,4046,250852
LplpW,2037-01-31,5926,545192
aZUOR,2038-09-26,2382,40494
FWGHn,2059-06-02,4093,216929
LtwFp,2033-04-05,4271,256260
bRHtm,2069-06-09,2697,164517
MkghG,2070-04-18,9809,568922
Ikadb,2112-07-11,4137,91014
HZIVT,2104-06-05,2627,26270
WDVmp,2037-06-18,2149,133238
ozDIX,2109-10-17,8876,408296
qIDXq,2023-07-08,7185,316140
CTQfN,2091-01-09,9022,351858
QgAhx,2079-12-31,5189,285395
slAcJ,2076-10-17,7736,580200
vmrLU,2107-06-27,8917,160506
yTHEh,2100-07-17,5335,85360
lGoVa,2105-11-21,2683,160980
IRJuG,2024-05-18,6721,221793
psBFq,2042-08-22,4316,86320
VbuxQ,2078-10-27,6995,55960
uKndT,2041-04-22,3778,260682
fxCIy,2051-09-27,5816,465280
zGyGG,2072-10-04,3687,173289
uAkbh,2119-03-30,3726,152766
EwABN,2112-02-13,9281,640389
bxvtl,2041-06-01,3709,218831
mqxxj,2061-12-23,4031,282170
tsOJz,2091-11-20,8495,118930
GzhSX,2071-05-24,5803,348180
kvryu,2028-09-19,7536,489840
ZwgUp,2034-02-23,7392,110880
NUeWz,2070-05-13,7032,372696
vKyIK,2082-02-25,5229,324198
AmWQO,2033-02-26,5478,367026
fQyRo,2110-09-15,4819,33733
hjPHN,2090-03-31,5431,162930
POqse,2117-03-31,7498,659824
EVDgI,2078-01-15,7739,394689
IPcfn,2117-06-05,6982,300226
MeMGs,2099-01-04,4825,265375
jAhpX,2094-09-02,2060,195700
uGDff,2036-06-05,9660,724500
gOkdO,2088-10-30,8066,379102
jWIre,2081-05-25,7012,63108
fHpMI,2086-06-01,3918,211572
lVMVN,2118-07-06,5301,376371
GSRWU,2088-01-18,9677,958023
idOvW,2053-07-21,4013,232754
VWqbE,2072-01-11,6512,481888
vLmKV,2098-08-25,2979,26811
aWOOV,2045-02-01,4207,353388
kRrkx,2054-05-30,4252,204096
QkEUL,2100-01-20,6467,504426
uFpQH,2109-02-17,2843,275771
rkxtL,2112-08-18,5342,368598
talwS,2031-02-12,2015,50375
UaAMB,2063-06-16,9932,456872
UAeYW,2090-03-21,7581,181944
eyUEn,2081-11-13,6144,98304
PjnUz,2027-09-23,6487,486525
ODyWO,2029-06-05,4776,468048
VHTBY,2075-02-16,2832,257712
qfuvj,2024-06-07,4922,398682
GWKlk,2090-01-25,5130,164160
uDRja,2067-12-21,2824,186384
xncbm,2037-05-19,8773,166687
QqxEp,2119-05-15,9126,164268
QrNwO,2040-01-11,3432,154440
Sahxf,2092-01-21,5168,242896
oRlni,2069-07-14,5869,29345
pWhCP,2024-03-01,4136,62040
nYIib,2034-06-25,6857,137140
lDLzU,2102-01-20,7252,522144
HSBSH,2109-09-02,9607,912665
Amagt,2121-06-14,5388,226296
eZQuo,2098-01-16,5662,515242
oUUDg,2117-04-02,2080,149760
CbeQK,2064-11-15,7427,453047
ZBfsh,2087-03-15,3088,268656
FvhES,2088-10-06,7581,568575
ldomP,2048-11-10,3666,109980
QnFtv,2119-10-17,4226,384566
eQHIq,2115-08-17,2540,137160
rhihY,2067-08-18,2760,198720
ScgLy,2114-11-25,2408,113176
TxJsD,2032-09-19,6625,357750
XgfTL,2078-08-20,9709,650503
esjbO,2040-10-21,9337,522872
puVXA,2047-08-17,2487,131811
rEUwW,2052-06-01,2394,95760
hAomW,2105-09-29,9992,209832
HtCeM,2040-07-14,9153,896994
AhDNA,2072-10-22,7848,784800
KErsa,2091-10-20,6788,678800
bfbuU,2111-05-31,5064,156984
crBFQ,2044-06-01,8809,687102
mFdLN,2054-08-13,7944,63552
CVBrm,2100-02-08,7871,708390
qDQip,2094-01-01,5388,242460
KUxkt,2092-06-26,7816,406432
qQbgw,2025-03-18,2453,225676
FBeJv,2097-06-09,7980,502740
kJFpB,2103-10-26,7284,182100
glKdt,2085-07-26,7617,761700
Tocnf,2104-06-25,8210,451550
