StoreCode,Date,TotalSales,TotalAmount
jcBdh,2038-03-11,4949,410767
byOjC,2085-03-19,5154,134004
AaqJK,2046-02-13,8218,501298
tzcPa,2073-02-16,5417,471279
Hkqpu,2052-10-29,8103,283605
Iizvd,2031-02-08,4282,124178
RDqil,2103-06-24,7836,634716
uHVWC,2062-11-24,5377,91409
RJhmE,2104-04-24,7536,45216
XvqqP,2083-11-20,4695,107985
xWhJf,2115-04-15,7994,175868
yGLBj,2057-10-30,4672,79424
dNYXo,2109-09-15,4509,229959
synBh,2114-05-07,3623,43476
hgXTv,2086-11-27,9155,769020
QscgK,2042-02-17,3632,69008
uDZNS,2107-10-20,5895,170955
gYdPd,2059-08-25,3299,89073
swMcN,2027-04-08,6479,323950
huOCi,2053-05-18,7480,216920
XKpkB,2047-05-20,3995,43945
IQIoQ,2109-08-09,3714,285978
Pqibt,2106-09-17,8937,697086
QLYru,2119-03-22,9353,196413
prNjp,2077-09-05,7818,54726
ywDgw,2048-02-21,3707,107503
EOuGi,2054-01-16,6835,669830
qGCvQ,2069-09-05,6039,428769
IwMFG,2036-01-22,7115,526510
RNCWl,2107-06-08,7903,442568
iufYB,2032-03-15,5174,72436
anlBU,2064-06-16,9340,485680
SPPBt,2092-08-31,7603,182472
uDaMI,2061-01-20,5997,401799
abUtW,2092-07-22,8730,811890
bceYY,2043-04-12,5714,234274
yIpfP,2029-10-19,6474,388440
iapZh,2059-06-18,5788,191004
xqxiX,2049-03-26,8407,672560
GpVwe,2087-12-27,9627,760533
TfCjo,2053-11-15,2699,245609
uSIuL,2048-06-10,9812,372856
DKhMG,2050-11-11,6061,224257
UMzIr,2119-02-19,7616,319872
JEcPe,2052-03-22,9237,711249
dHOWb,2038-07-17,3249,94221
MTtET,2066-07-25,6638,126122
cDvSm,2026-09-29,9699,581940
YqlzQ,2072-06-12,7221,527133
TIIHZ,2093-06-05,3338,106816
tQEig,2108-12-07,5873,546189
zEpHg,2119-11-15,9108,546480
EJFNk,2021-04-30,3429,222885
AvbxV,2090-04-03,5797,266662
HpTWl,2057-01-03,6829,232186
QCjmN,2027-06-06,8875,133125
tzeZO,2075-12-17,6245,31225
Kwcjp,2025-05-16,7550,90600
pcROx,2120-09-04,8744,201112
gAMtd,2105-08-07,3559,64062
VjKsx,2036-04-17,6641,106256
svunt,2029-02-07,2590,23310
YuwRT,2035-04-03,5205,26025
hPeiL,2091-01-04,4829,439439
uadTG,2096-12-18,7150,64350
CcTQy,2121-08-11,4238,33904
MfVCP,2113-12-15,8634,526674
gfSXb,2113-03-24,5882,299982
GPemI,2028-11-18,3382,290852
LohWj,2052-09-25,4959,371925
AlHDZ,2071-04-22,4787,148397
rykeP,2088-07-18,6634,364870
hAfge,2113-01-16,3817,351164
HMraQ,2088-05-13,2437,48740
eRGZG,2081-03-14,9179,697604
BzeNi,2054-07-20,5358,117876
dnagi,2110-06-26,9608,105688
JIrDE,2095-02-15,3193,233089
hYddv,2048-03-29,7663,406139
NvIxY,2021-11-11,6696,120528
geUiu,2110-12-02,9422,885668
vFTOt,2021-09-06,7621,419155
rLEAw,2088-05-31,8995,485730
jTOEa,2042-12-14,7954,421562
UufKk,2081-05-17,6699,40194
NaMdF,2070-07-06,4949,311787
vGgMR,2088-11-14,4531,321701
pqzjt,2105-11-07,3591,283689
qoWVi,2059-07-12,9262,926200
EzcZR,2111-08-02,6188,563108
XdLFb,2101-06-23,7602,706986
WqIEX,2062-01-08,5181,450747
KsXVw,2090-12-06,6358,267036
pQOhV,2040-07-13,5416,81240
sQwdy,2094-07-03,2746,151030
jaMrl,2079-04-06,7872,330624
GRjmN,2022-08-27,7919,205894
emfQE,2061-07-11,4989,359208
wRGlS,2060-11-09,4452,271572
YxXHJ,2114-10-20,2235,185505
JHBjS,2047-01-16,3966,210198
vyoFP,2029-05-10,8649,778410
cIism,2087-10-20,8560,693360
OSbey,2046-10-04,2649,42384
RLQox,2082-06-16,4989,429054
DLXXM,2037-09-28,3290,197400
oFMyv,2057-07-06,7659,597402
FMBqm,2101-04-22,2406,166014
RNPtE,2033-07-27,2950,100300
zpakt,2065-06-06,8984,170696
NLIXr,2030-09-06,8532,691092
LWokn,2102-05-30,2854,265422
mEnMN,2023-04-10,3683,88392
jikCb,2121-05-10,6839,382984
hMhBO,2094-09-03,5796,307188
iPoPi,2051-08-02,7519,52633
dqwSi,2073-05-19,7447,618101
fQpRI,2081-11-20,7121,477107
PqbsG,2105-03-18,4430,115180
DTWMq,2049-08-22,5442,468012
gwbWS,2096-06-07,6752,405120
yaSLi,2024-04-23,7152,92976
NSXnP,2028-03-09,8978,691306
btuqq,2044-01-31,6761,81132
rGKjc,2109-01-19,4197,268608
AMajW,2022-05-11,6789,291927
zmeiH,2104-11-03,4040,290880
UodQV,2027-06-23,2306,196010
kFoXg,2051-08-31,4374,21870
aVuXr,2045-01-23,9190,836290
uCgMd,2096-02-11,7028,288148
hRuRL,2081-05-26,2209,99405
tBSGm,2026-08-05,4656,437664
QJNYu,2027-04-13,5203,156090
NUyOZ,2037-04-10,4898,249798
qSebG,2051-08-26,5013,411066
HXgiL,2026-12-09,7783,319103
dziKG,2053-08-26,6176,339680
xjIiO,2043-05-15,4676,341348
rpbLk,2060-07-26,9494,237350
DZcGC,2062-08-16,8190,393120
CRFfQ,2096-01-10,7545,422520
OiMKI,2102-04-07,3799,368503
BTAjc,2078-02-05,9994,769538
XXAjT,2111-09-11,2617,133467
IsNDn,2079-10-31,7285,692075
QaUMN,2109-02-20,2539,43163
wurcK,2061-01-20,4709,37672
kpmEp,2111-10-02,6347,501413
iyUdi,2079-03-23,7673,414342
TUqOz,2023-08-08,9073,235898
TQhEH,2040-04-16,5857,445132
vNjvh,2038-03-10,9188,918800
nCpCR,2118-01-26,4688,393792
OisEW,2064-10-19,9795,382005
rzWpv,2084-02-24,3427,311857
raUeR,2069-10-17,7649,757251
Nmidn,2098-02-19,7075,544775
TFkna,2098-09-18,6729,161496
fwNoW,2092-08-17,9305,344285
Pfnjx,2073-02-17,3610,306850
gnIxY,2029-10-09,7849,188376
eQsqH,2043-04-14,9720,145800
ekYdJ,2107-07-20,5109,51090
UqncH,2036-10-10,5820,203700
bHvQY,2118-10-30,6351,508080
ooFMl,2088-03-10,4108,279344
BHMMR,2077-06-09,9680,309760
iNHre,2107-02-24,2050,116850
vneIJ,2022-05-04,6366,203712
LtozY,2040-04-04,4867,267685
rDduE,2027-10-26,3003,111111
yfBSp,2050-10-23,2103,180858
hlorh,2105-02-27,9932,864084
hFHEe,2105-08-27,3044,170464
ueVpT,2059-05-07,3608,285032
kARRM,2027-12-16,9007,549427
HeRgG,2076-01-09,4428,270108
KtVeF,2094-11-30,9879,395160
TYMCc,2121-11-12,6710,657580
rPlyx,2107-11-24,4953,237744
RwoJX,2120-12-31,8509,527558
RnfWE,2057-04-29,2445,149145
dLNJC,2053-03-04,2141,205536
wRVSD,2093-03-03,4689,412632
naVXO,2097-01-25,6793,176618
Vhrir,2077-11-16,4113,57582
xnqgV,2086-07-16,3302,313690
UAlSz,2105-07-21,5313,318780
soSos,2104-04-11,3641,251229
pBadJ,2026-05-31,3432,20592
DiAjh,2099-09-30,7474,89688
MGHhA,2060-03-01,5614,364910
rWKmx,2089-11-13,9776,782080
JuHHk,2104-12-14,7991,487451
gosJF,2055-09-13,9619,644473
wEXNf,2047-05-12,2059,133835
erENa,2026-09-28,4440,257520
KIYze,2115-09-21,5943,148575
ZITXO,2095-07-27,5687,432212
ukwKz,2038-09-28,9015,387645
fROpz,2023-08-28,8460,499140
SOpJC,2083-04-12,5389,123947
dEUJN,2062-10-06,9137,831467
SIymk,2098-04-30,6529,515791
dGlTK,2041-05-31,2009,122549
rKzml,2038-01-28,5487,93279
lbbAI,2057-07-02,5197,301426
DJjpR,2065-09-09,2995,149750
hejzM,2045-01-29,5181,481833
oZZEy,2110-08-17,8201,49206
HytDf,2092-01-05,5177,103540
ImKgR,2028-05-27,6840,567720
bzqhj,2049-01-12,8720,244160
JtNFm,2037-05-04,4849,320034
gIBGn,2093-04-03,8309,739501
BYHfs,2032-08-13,3606,346176
