StoreCode,Date,TotalSales,TotalAmount
mjplW,2119-06-21,5390,118580
eDTeH,2072-10-08,7600,653600
TIOBi,2106-06-12,6301,522983
xwKsc,2097-04-12,5877,176310
stMiO,2051-09-23,4994,304634
HawXD,2045-09-15,8112,97344
rfDaa,2119-11-07,5104,464464
OXAud,2116-05-07,2667,154686
lglks,2046-12-18,5203,395428
nTacC,2055-10-10,8156,236524
SeDoA,2047-05-22,6746,161904
TGccw,2108-02-25,3563,89075
XBWmR,2063-05-03,3278,29502
gykMD,2112-02-18,9855,128115
wEQqZ,2054-07-09,9463,520465
NyJnU,2119-03-30,6221,180409
DXhHc,2062-12-29,2457,184275
qDvAh,2043-06-18,4715,462070
nUTHk,2046-06-22,3551,319590
acGxm,2089-06-20,8699,487144
shnja,2120-09-01,8968,269040
KFUGw,2049-11-11,8647,856053
UDpYo,2055-07-11,4534,290176
LplpW,2077-07-14,2824,220272
aZUOR,2042-10-09,3523,162058
FWGHn,2037-10-17,3529,310552
LtwFp,2100-03-27,9278,491734
bRHtm,2038-01-27,7352,147040
MkghG,2061-11-20,7619,556187
Ikadb,2069-09-17,8633,561145
HZIVT,2046-06-17,2860,102960
WDVmp,2114-11-07,3349,207638
ozDIX,2032-12-25,8773,649202
qIDXq,2120-11-14,7866,361836
CTQfN,2070-07-02,4602,372762
QgAhx,2101-07-03,4126,222804
slAcJ,2068-02-17,5088,447744
vmrLU,2024-11-17,8062,661084
yTHEh,2087-05-19,5710,553870
lGoVa,2095-11-09,7925,507200
IRJuG,2045-10-26,9460,85140
psBFq,2041-08-08,2295,144585
VbuxQ,2082-04-05,5776,306128
uKndT,2035-01-19,2194,149192
fxCIy,2059-05-09,3207,246939
zGyGG,2091-06-01,3650,229950
uAkbh,2099-04-19,6053,121060
EwABN,2094-06-23,7968,541824
bxvtl,2114-09-02,3043,222139
mqxxj,2024-09-01,6145,608355
tsOJz,2110-11-23,2927,228306
GzhSX,2098-11-23,3915,230985
kvryu,2058-12-27,3723,282948
ZwgUp,2047-08-06,4312,73304
NUeWz,2111-02-25,2179,108950
vKyIK,2111-03-07,2734,183178
AmWQO,2031-09-17,7347,705312
fQyRo,2088-03-02,7569,68121
hjPHN,2106-08-19,2259,194274
POqse,2047-05-15,7289,408184
EVDgI,2095-03-04,5380,371220
IPcfn,2077-01-30,7457,439963
MeMGs,2081-03-09,5058,136566
jAhpX,2048-07-11,5983,448725
uGDff,2023-08-30,9744,662592
gOkdO,2052-04-15,9380,46900
jWIre,2115-01-28,4898,102858
fHpMI,2087-05-30,5939,326645
lVMVN,2081-09-18,7694,669378
GSRWU,2087-06-26,6697,502275
idOvW,2111-11-17,4438,239652
VWqbE,2088-05-09,2797,243339
vLmKV,2028-12-16,6398,447860
aWOOV,2080-06-29,4402,136462
kRrkx,2022-04-13,5056,161792
QkEUL,2049-10-31,9249,721422
uFpQH,2119-05-11,9285,380685
rkxtL,2088-02-14,8333,699972
talwS,2044-10-18,6456,251784
UaAMB,2041-11-25,8776,851272
UAeYW,2051-08-02,3218,80450
eyUEn,2039-08-02,4217,350011
PjnUz,2083-02-26,8305,564740
ODyWO,2028-07-11,5340,368460
VHTBY,2075-12-21,3037,145776
qfuvj,2072-08-26,8048,289728
GWKlk,2022-02-25,2460,76260
uDRja,2035-05-25,4183,146405
xncbm,2107-03-23,2522,12610
QqxEp,2044-06-01,8975,897500
QrNwO,2033-04-08,3372,219180
Sahxf,2075-04-12,5003,320192
oRlni,2042-07-05,9185,762355
