StoreCode,Date,TotalSales,TotalAmount
kaKpY,2078-09-11,5507,286364
SeXAD,2025-04-11,4798,446214
QMmbL,2076-07-28,2776,266496
AGZKo,2025-12-18,3072,64512
TScRb,2046-09-24,6560,124640
KGAMJ,2037-01-24,5434,157586
JViUc,2068-08-23,6035,247435
KAhnw,2067-01-22,5645,524985
xhPHG,2058-09-29,4991,239568
ZSErb,2071-04-12,3581,136078
PuWMA,2106-02-18,2593,101127
IXpTk,2045-05-09,3631,32679
soqBT,2040-04-19,3098,18588
UYTSr,2110-04-08,5395,534105
cfLcc,2097-02-08,5298,217218
LCmQP,2114-05-11,3399,64581
zQebo,2068-05-07,4627,458073
hWvFA,2093-07-02,2806,70150
tqpRp,2096-08-27,7991,247721
hUecU,2121-08-17,8551,239428
wyZhm,2043-06-16,5357,535700
EOVmQ,2096-01-21,6719,584553
wdJWS,2082-04-29,3876,201552
vVlLg,2086-09-19,2182,67642
dvYIP,2119-10-29,4586,188026
EYsXj,2075-04-10,9213,92130
IJRUx,2092-08-30,8276,148968
BQvxj,2024-12-27,6772,304740
MZeaV,2100-04-04,8839,327043
GdwjX,2076-07-29,4471,447100
XzDRI,2109-10-25,8886,817512
SfoCb,2031-10-12,7152,700896
XHZpl,2032-07-11,8749,656175
qhGWw,2085-06-01,6864,89232
EyAMJ,2083-02-07,2406,60150
cOkai,2114-03-04,8785,483175
ErNKN,2105-08-22,9630,250380
LUZXk,2023-04-11,8077,379619
LCbTC,2049-12-18,5172,346524
aFBqj,2044-03-30,8949,241623
LgLtU,2071-07-24,2733,163980
SVJuK,2023-01-30,6330,405120
VgqlC,2067-02-12,5189,477388
lNIwZ,2118-02-03,4847,218115
nrDwj,2053-09-25,9734,720316
mTYLg,2078-02-07,7235,311105
kZqaY,2057-06-10,8478,423900
biUrp,2118-09-30,8954,644688
dySwt,2060-06-20,8335,558445
nXTSo,2082-05-24,3620,47060
NYJYP,2087-05-15,2966,180926
TdqRz,2029-12-04,7600,699200
DLuNM,2096-04-02,6637,404857
iOdxH,2121-02-18,3299,16495
gKrAl,2102-06-24,7478,366422
qjOML,2119-11-08,4130,363440
vzFzF,2097-03-12,3014,280302
IedHV,2111-05-14,6781,644195
eZrvP,2116-08-16,5445,441045
iflfM,2054-06-26,4621,434374
ylIMC,2090-06-14,8976,511632
VMeqN,2113-02-26,6636,437976
AwOZr,2067-07-28,4078,322162
SiIRG,2036-01-27,6097,329238
KMQJh,2063-02-12,6524,45668
ZkYJi,2084-06-07,5403,86448
QivYi,2027-12-07,2448,195840
jdRdI,2089-10-02,8434,809664
dlRPu,2106-10-14,3227,174258
AEzua,2057-12-04,4495,251720
udeoO,2118-12-24,8151,529815
tIbkH,2042-10-19,3926,239486
jnckU,2084-10-03,8010,472590
UqKHU,2104-11-02,2389,66892
fvvzF,2083-09-13,2528,123872
ubBvJ,2071-08-08,9431,905376
jcBKP,2111-11-01,3652,295812
MZufH,2114-10-24,3501,182052
leBWA,2025-06-17,3974,119220
FZkIh,2052-09-12,6023,403541
QcxGX,2033-09-07,9903,297090
OYDFS,2051-02-21,2176,93568
CWpDO,2099-01-31,9158,393794
yMpVe,2037-08-20,2966,133470
NHPBK,2025-11-29,3380,219700
BTfXS,2094-05-29,6693,508668
GYwgd,2087-07-31,2291,121423
SJHSM,2046-01-21,7667,743699
eaOwZ,2103-01-07,9691,377949
GegCn,2102-07-02,9614,96140
CVdHm,2046-10-13,9564,860760
piDSU,2059-08-02,3440,271760
uHFdq,2026-12-06,7709,662974
VBvsZ,2031-03-28,7160,716000
OaonV,2027-03-07,9401,611065
WxCuC,2049-10-10,4016,317264
lrdmQ,2068-09-14,3636,265428
XDBOn,2080-03-11,3554,305644
zKiCg,2118-04-08,6942,506766
GhWjC,2087-01-03,6611,608212
rLgcW,2097-01-01,2265,138165
Kmhev,2044-06-21,6521,130420
JMnTL,2098-01-09,4879,429352
tygbv,2086-02-14,2019,66627
KSaTN,2028-12-14,3354,278382
kYhLY,2051-10-05,9304,716408
IQpeV,2099-07-27,4478,371674
SSGhM,2069-12-27,6391,89474
qMQqC,2081-02-18,8868,159624
iaKlv,2082-06-16,3487,348700
uTDfX,2030-11-26,4267,209083
EywWq,2109-12-04,8857,867986
YsTui,2105-12-26,8426,733062
KNCJS,2108-06-28,9467,558553
WuKsx,2071-09-11,4388,408084
ANVEy,2075-02-10,4317,250386
UWaYX,2023-12-22,5770,432750
ssYLB,2087-12-02,7426,534672
setOB,2112-03-07,7544,233864
hsrSA,2099-11-20,7066,219046
kqluk,2061-12-16,4210,126300
JYZuR,2101-12-21,6235,124700
STRTS,2040-07-14,4458,383388
qTePA,2092-02-09,7775,178825
mSMBw,2081-04-18,9523,599949
dDwYL,2069-02-26,6679,367345
Xgsru,2061-02-06,2832,186912
ZetEh,2093-02-27,9493,692989
vlvxB,2119-08-21,6527,163175
PGFlN,2075-07-08,4290,270270
hwJkd,2030-12-20,4383,245448
jtVyk,2119-06-26,3654,157122
rbgKb,2093-07-28,6592,428480
DUdIG,2026-03-01,5918,29590
GYZVK,2043-10-21,2416,241600
QliAf,2113-02-11,4690,365820
NlLfn,2112-07-19,4010,208520
tmKjH,2084-05-10,8602,473110
kqimz,2113-02-04,9030,72240
slAfl,2083-04-06,2722,32664
Vahai,2112-08-25,9035,731835
tXPLn,2094-01-22,2621,39315
ePGqv,2120-07-21,8690,147730
zCCRP,2052-11-29,7191,129438
hMOUE,2041-09-20,8084,598216
ntrCa,2116-02-11,6290,194990
GmWQr,2038-05-30,8660,173200
egwMA,2036-06-23,5676,34056
HaEgD,2037-05-03,5643,434511
xdCJc,2114-12-17,4243,59402
okJyN,2105-01-12,3860,386000
ThPsv,2026-02-13,4594,220512
VWPwm,2046-06-28,4810,274170
UdIGN,2029-01-27,3841,23046
rHBoM,2101-06-03,9049,895851
AjNQi,2101-05-22,9602,422488
nHGfU,2056-11-27,5732,160496
vwXuA,2086-05-03,7624,693784
ZJRDH,2070-04-09,8005,128080
KNnBR,2069-05-18,2400,211200
JubAv,2054-05-27,3224,306280
MJXcE,2066-09-28,7770,450660
lzuFZ,2046-12-19,7659,283383
NbkzT,2023-12-28,7233,43398
dbLLF,2063-05-02,5219,292264
CGXWX,2100-01-18,8951,716080
Lnbox,2092-12-09,2254,153272
OOCWw,2092-01-23,8294,481052
oJjpd,2088-01-17,3818,68724
gEHsH,2089-08-08,7782,54474
wzYak,2093-06-24,5961,333816
zgXpN,2044-11-07,7272,472680
oyfDZ,2086-09-03,3354,23478
OKaQl,2088-10-15,6520,638960
rNDTc,2045-10-23,7316,226796
vZRdZ,2052-01-04,4774,23870
PEvtn,2083-02-20,5580,491040
sYwQV,2056-12-13,9781,254306
KBwCt,2053-05-02,9651,164067
mPuGW,2040-05-27,6585,144870
yTBDy,2070-03-30,9394,497882
CueVE,2054-11-22,7443,104202
qkxue,2086-08-17,2090,22990
LYhDl,2030-10-21,3529,275262
gndlW,2073-01-22,9438,575718
Lmlko,2069-07-29,5484,120648
JWBfD,2062-07-28,3269,45766
bIJKs,2088-03-21,3358,251850
wqsBh,2053-07-17,3086,111096
UcLrz,2029-01-09,5382,53820
QOSbc,2074-12-19,5397,426363
sMqHg,2073-04-23,2696,148280
ehiBf,2099-04-11,3329,163121
ddZJd,2022-05-04,2247,58422
CrzOh,2022-04-03,2019,62589
RDaEM,2073-06-02,8933,151861
djmvH,2054-09-09,6151,467476
ndGUZ,2025-07-31,2123,70059
vOfCn,2082-02-05,6213,602661
BTaZB,2041-06-22,7051,416009
Bxwxe,2118-07-08,6440,534520
aaCPZ,2085-06-10,3131,278659
BlIdp,2059-06-12,4510,67650
VBYtQ,2119-12-24,2294,59644
ZpOOw,2023-02-10,4259,357756
fRyHQ,2115-12-10,9237,803619
ttEre,2117-11-24,8287,778978
XfzNT,2085-06-30,9340,672480
KFoSd,2113-10-26,9344,700800
WTDQv,2113-11-12,2105,187345
MkNMD,2116-09-05,3981,107487
KBamU,2032-06-14,2139,173259
xViNc,2072-10-10,5567,350721
gKIyA,2112-07-24,2932,187648
OdkJD,2070-05-14,6664,339864
zxAJF,2045-08-22,3872,77440
Igdvq,2064-01-05,5657,543072
wiIhA,2074-10-08,8638,846524
FnFgI,2095-11-29,5131,466921
wJMYW,2063-07-25,4866,350352
mjplW,2038-07-26,4713,443022
eDTeH,2061-07-04,8249,222723
TIOBi,2031-08-31,4284,308448
xwKsc,2106-11-17,6802,564566
stMiO,2113-04-06,7389,273393
HawXD,2051-02-24,9191,183820
rfDaa,2063-02-01,8504,833392
OXAud,2093-09-30,2894,138912
lglks,2081-08-26,7096,439952
nTacC,2063-01-16,3080,212520
SeDoA,2059-08-13,3459,86475
TGccw,2103-01-11,8153,521792
XBWmR,2075-08-07,5673,181536
gykMD,2067-05-20,3628,166888
wEQqZ,2096-06-01,5903,206605
NyJnU,2034-03-19,3816,335808
DXhHc,2031-05-26,8809,79281
qDvAh,2040-06-22,2551,107142
nUTHk,2052-12-10,4041,32328
acGxm,2034-03-06,4914,314496
shnja,2023-11-15,2378,21402
KFUGw,2045-03-06,9944,686136
UDpYo,2054-07-17,5177,77655
LplpW,2089-04-23,8093,356092
aZUOR,2116-10-31,4625,222000
FWGHn,2113-08-20,2321,134618
LtwFp,2042-06-25,6938,666048
bRHtm,2120-11-10,4883,380874
MkghG,2088-07-14,3979,87538
Ikadb,2072-11-22,6213,217455
HZIVT,2038-10-07,3039,15195
WDVmp,2097-12-08,4357,309347
ozDIX,2085-04-11,8500,807500
qIDXq,2028-02-06,9223,747063
CTQfN,2115-11-03,9883,276724
QgAhx,2036-07-01,3584,93184
slAcJ,2031-01-15,4651,251154
vmrLU,2086-11-29,9169,550140
yTHEh,2082-12-11,5529,552900
lGoVa,2021-08-12,7337,454894
IRJuG,2055-10-26,3537,222831
psBFq,2051-09-13,8739,349560
VbuxQ,2049-05-23,5485,153580
uKndT,2046-03-20,9443,528808
fxCIy,2089-04-19,7486,516534
zGyGG,2056-08-28,4613,286006
uAkbh,2079-11-24,2955,150705
EwABN,2099-09-22,6683,106928
bxvtl,2111-10-01,4319,168441
mqxxj,2034-11-23,4574,265292
tsOJz,2025-11-04,8733,113529
GzhSX,2035-11-30,8016,689376
kvryu,2103-07-06,3620,340280
ZwgUp,2089-04-23,4952,411016
NUeWz,2062-11-02,4926,83742
vKyIK,2103-03-03,2663,29293
AmWQO,2025-09-22,5140,210740
fQyRo,2094-06-26,2515,57845
hjPHN,2078-12-11,7268,719532
POqse,2043-11-15,9665,463920
EVDgI,2087-02-22,5181,300498
IPcfn,2091-10-15,8729,506282
MeMGs,2042-07-09,7052,345548
jAhpX,2086-01-28,7611,136998
uGDff,2096-08-06,4555,368955
gOkdO,2054-08-04,2453,156992
jWIre,2029-05-12,6931,457446
fHpMI,2061-11-11,4134,66144
lVMVN,2116-05-10,5741,137784
GSRWU,2061-11-04,8632,656032
idOvW,2119-02-07,3856,23136
VWqbE,2095-01-27,2958,121278
vLmKV,2061-06-28,8384,586880
aWOOV,2070-02-17,4479,116454
kRrkx,2067-11-22,9403,705225
QkEUL,2082-04-08,3103,65163
uFpQH,2105-12-27,7576,166672
rkxtL,2094-02-05,9079,399476
talwS,2045-03-12,8379,67032
UaAMB,2048-12-28,4557,150381
UAeYW,2053-05-31,3534,310992
eyUEn,2074-01-11,2657,217874
PjnUz,2097-04-03,3143,182294
ODyWO,2058-04-09,4029,221595
VHTBY,2035-03-29,5188,383912
qfuvj,2030-11-02,3298,181390
GWKlk,2081-01-20,5787,69444
uDRja,2121-06-20,7790,38950
xncbm,2080-03-20,5613,370458
QqxEp,2049-10-22,9365,458885
QrNwO,2071-05-24,2973,282435
Sahxf,2027-09-29,5325,447300
oRlni,2105-10-15,4741,99561
pWhCP,2059-06-11,8805,237735
nYIib,2073-12-24,4483,439334
lDLzU,2070-01-01,9899,475152
HSBSH,2023-08-03,2064,152736
Amagt,2038-08-05,7644,99372
eZQuo,2093-06-02,2411,241100
oUUDg,2066-11-16,9309,353742
CbeQK,2115-12-25,2660,178220
ZBfsh,2035-11-20,3763,191913
FvhES,2043-07-02,6011,324594
ldomP,2052-06-18,6133,141059
QnFtv,2115-06-03,3378,172278
eQHIq,2061-10-18,3642,364200
rhihY,2072-04-25,9373,243698
ScgLy,2033-05-16,4130,318010
TxJsD,2076-02-25,4839,300018
XgfTL,2065-05-24,6523,476179
esjbO,2047-08-31,9285,399255
puVXA,2031-06-06,8737,340743
rEUwW,2113-03-20,7895,655285
hAomW,2084-06-07,9138,831558
HtCeM,2072-02-16,8303,340423
AhDNA,2082-05-03,6121,587616
KErsa,2118-09-30,5391,150948
bfbuU,2075-10-13,7809,156180
crBFQ,2039-03-24,9919,396760
mFdLN,2042-05-04,8959,197098
CVBrm,2116-02-11,8522,528364
qDQip,2081-05-13,8869,576485
KUxkt,2035-06-09,2521,221848
qQbgw,2027-10-01,2369,28428
FBeJv,2093-05-11,3663,366300
kJFpB,2119-12-13,7454,193804
glKdt,2107-03-20,9793,391720
Tocnf,2107-07-24,4858,364350
JcCWb,2033-04-28,9295,334620
pXHPq,2034-09-09,8439,675120
iRpPc,2046-05-09,8572,608612
CjhMA,2083-08-19,6882,350982
mwCWY,2071-06-13,3597,356103
BfPZz,2021-12-14,7737,603486
XAFCB,2029-08-27,7956,676260
hQLuY,2048-09-24,9104,764736
