StoreCode,Date,TotalSales,TotalAmount
arcPj,2091-09-07,3437,230279
xuXJD,2033-04-25,9183,385686
LncVn,2041-05-16,9969,757644
DpLms,2044-11-21,8562,445224
ukbYT,2054-03-20,5894,506884
LUaMu,2075-09-10,9218,368720
HlQhV,2070-03-06,3970,357300
xqytA,2063-08-10,7624,442192
yRrjt,2087-12-13,9902,633728
qnaRz,2042-02-24,4604,78268
bLEdL,2119-01-23,3580,171840
nBWsX,2058-09-09,7770,442890
YEDdv,2099-06-04,4069,69173
Huqaw,2056-10-07,3756,169020
VEMDU,2092-04-20,3892,19460
ScRaF,2093-12-24,6925,41550
IkEWb,2056-01-01,6594,276948
yUAkF,2115-09-11,5847,467760
vmMwF,2113-08-07,8322,149796
CxgDi,2104-03-19,4995,109890
EiFLE,2120-01-31,7819,516054
vebAI,2036-06-10,6068,182040
hjmEW,2053-12-29,6757,304065
XwqDz,2027-03-22,4946,24730
oTQNK,2024-07-02,3158,120004
yfCFT,2081-09-22,3642,94692
sqipH,2062-12-15,7179,488172
vKHum,2063-06-24,3890,58350
GJYlu,2033-01-16,2630,236700
XsQNB,2026-09-27,2212,190232
XyNYW,2066-04-21,5158,103160
KfNPE,2049-07-08,7518,315756
zWLjt,2041-11-19,6006,414414
LBZOO,2101-06-10,5624,404928
jBUyx,2120-07-02,6923,429226
BkcIO,2115-11-12,3935,31480
npohD,2070-12-28,6546,595686
oHlSy,2075-10-12,8469,271008
ORjNJ,2069-01-10,4144,401968
nMeRc,2080-10-26,8913,392172
KPZsa,2060-07-17,4207,138831
HjFMY,2100-08-22,8109,186507
ZfISm,2099-03-24,7738,294044
xdQSe,2035-05-29,5538,99684
WZjPt,2054-04-22,6910,373140
uJKMn,2071-08-21,5733,349713
ycZWf,2108-11-13,9867,838695
jzDgS,2058-10-07,3489,52335
ThCjH,2095-01-03,6242,474392
LHQkS,2022-09-09,2799,142749
sEorK,2064-06-17,8112,105456
mlKgn,2063-04-19,6426,51408
wywHO,2030-02-16,9192,744552
YBGmN,2045-08-23,3330,276390
jBTfn,2057-09-28,6392,466616
NxHAX,2104-08-10,8166,743106
BtXrB,2043-01-10,7864,117960
SIGvq,2090-02-04,3374,53984
YUuxM,2063-06-30,2627,31524
lIxwY,2102-01-28,6159,172452
WRTEU,2104-01-16,4897,137116
aYZse,2112-02-02,2453,105479
uGymu,2069-01-26,7777,326634
bdVkY,2067-07-06,8469,719865
xxxdQ,2049-10-15,6694,321312
TEoKF,2104-12-10,9575,727700
TqvHY,2024-09-18,4980,199200
YrCmK,2118-03-09,7299,321156
AyODv,2091-12-28,7190,323550
SLGvg,2085-08-16,5623,506070
xYRIJ,2040-04-02,8418,134688
mQdRc,2100-01-17,4085,204250
PTuRg,2088-05-25,4866,194640
sBYvZ,2029-09-02,2071,72485
obwvs,2052-09-16,5374,521278
FvafL,2094-04-27,8471,135536
Lophj,2079-03-05,2725,196200
kIGjc,2042-11-04,8590,558350
hzhfC,2083-08-20,8703,452556
VcTBw,2088-02-05,5622,56220
SJmMg,2104-09-24,9737,681590
eFaAS,2115-05-19,9337,924363
GAZpr,2094-08-20,9817,657739
RzlSK,2040-06-25,3214,234622
WxaxZ,2066-11-13,7223,281697
VwQUS,2117-09-11,6381,510480
wGTkG,2119-12-29,5728,177568
xhwRj,2091-09-27,7128,570240
SJElI,2058-05-04,9410,837490
