StoreCode,Date,TotalSales,TotalAmount
wyZhm,2079-02-11,7565,484160
EOVmQ,2066-09-18,8212,689808
wdJWS,2031-07-16,2822,98770
vVlLg,2107-03-03,6729,154767
dvYIP,2062-12-27,7694,400088
EYsXj,2100-03-25,3159,290628
IJRUx,2084-10-19,2306,50732
BQvxj,2039-04-30,9850,748600
MZeaV,2090-05-19,4245,55185
GdwjX,2072-09-23,9011,468572
XzDRI,2109-09-22,4615,456885
SfoCb,2034-11-11,4632,74112
XHZpl,2114-04-02,4104,209304
qhGWw,2119-06-11,5914,502690
EyAMJ,2115-02-11,4334,294712
cOkai,2030-09-01,4977,179172
ErNKN,2033-05-15,2447,227571
LUZXk,2078-06-23,4451,231452
LCbTC,2116-06-08,3206,28854
aFBqj,2023-06-02,3565,74865
LgLtU,2063-05-02,3296,184576
SVJuK,2078-04-28,9946,417732
VgqlC,2097-09-21,3305,254485
lNIwZ,2023-11-25,9085,208955
nrDwj,2110-10-31,5069,273726
mTYLg,2116-02-01,4638,143778
kZqaY,2070-11-11,4841,145230
biUrp,2081-03-02,8605,137680
dySwt,2073-04-29,5058,202320
nXTSo,2057-06-02,9670,396470
NYJYP,2041-05-02,6214,111852
TdqRz,2049-05-01,9793,577787
DLuNM,2097-05-29,6817,518092
iOdxH,2025-01-28,5531,536507
gKrAl,2079-03-27,3879,34911
qjOML,2082-03-14,9386,863512
vzFzF,2102-06-03,3559,291838
IedHV,2120-11-17,6198,545424
eZrvP,2061-03-26,9669,937893
iflfM,2117-03-09,9984,329472
ylIMC,2097-05-24,3485,324105
VMeqN,2052-03-10,3278,252406
AwOZr,2085-11-01,8417,446101
SiIRG,2103-09-29,3090,309000
KMQJh,2079-11-21,9685,300235
ZkYJi,2045-08-11,7623,243936
QivYi,2066-11-08,6379,433772
jdRdI,2075-08-27,8831,644663
dlRPu,2035-09-18,9407,714932
AEzua,2038-08-16,6851,82212
udeoO,2041-05-20,3279,134439
tIbkH,2037-11-21,9780,440100
jnckU,2105-12-10,3554,152822
UqKHU,2106-08-01,5998,443852
fvvzF,2100-06-10,3595,212105
ubBvJ,2078-07-11,4794,383520
jcBKP,2029-05-02,5628,495264
MZufH,2038-09-13,9151,411795
leBWA,2071-12-19,9696,765984
FZkIh,2041-02-15,6308,346940
QcxGX,2043-02-25,9159,778515
OYDFS,2108-06-19,9177,55062
CWpDO,2032-04-16,7640,129880
yMpVe,2049-09-16,2556,112464
NHPBK,2088-05-07,4743,350982
BTfXS,2120-12-06,7210,230720
GYwgd,2110-09-21,3846,353832
SJHSM,2077-01-04,8329,766268
eaOwZ,2055-11-05,4104,332424
GegCn,2066-08-09,7077,396312
CVdHm,2083-05-15,2443,122150
piDSU,2111-03-31,5862,287238
uHFdq,2102-10-23,4698,310068
VBvsZ,2036-01-26,6213,68343
OaonV,2029-08-06,4306,421988
WxCuC,2034-10-14,8644,293896
lrdmQ,2028-08-13,3395,193515
XDBOn,2080-02-20,4426,150484
zKiCg,2064-09-15,8367,292845
GhWjC,2025-01-27,2704,270400
rLgcW,2055-12-25,3638,258298
Kmhev,2087-03-25,7757,488691
JMnTL,2085-09-15,4279,265298
tygbv,2048-11-09,9336,420120
KSaTN,2049-06-16,5408,146016
kYhLY,2078-05-21,8577,411696
IQpeV,2043-06-11,6573,210336
SSGhM,2041-07-04,4990,234530
qMQqC,2109-05-23,5031,452790
iaKlv,2086-07-12,9719,417917
uTDfX,2098-01-28,5243,393225
EywWq,2034-06-07,6461,129220
YsTui,2033-09-05,5420,151760
KNCJS,2116-10-13,5312,212480
WuKsx,2047-05-12,2057,57596
