StoreCode,Date,TotalSales,TotalAmount
PuWMA,2106-03-02,9547,935606
IXpTk,2052-02-01,4203,239571
soqBT,2074-06-14,6352,343008
UYTSr,2026-10-05,7600,342000
cfLcc,2070-11-08,5338,138788
LCmQP,2118-11-05,3908,78160
zQebo,2026-12-09,4854,111642
hWvFA,2071-08-11,8132,496052
tqpRp,2112-03-17,2224,169024
hUecU,2033-06-25,3213,147798
wyZhm,2100-11-01,5887,388542
EOVmQ,2072-02-16,8682,659832
wdJWS,2055-10-27,2501,177571
vVlLg,2032-06-29,8460,169200
dvYIP,2082-02-04,6695,267800
EYsXj,2034-09-25,2943,161865
IJRUx,2053-05-19,2857,268558
BQvxj,2028-01-26,7661,574575
MZeaV,2064-03-17,8356,217256
GdwjX,2041-08-24,6637,192473
XzDRI,2089-09-20,4355,348400
SfoCb,2030-02-27,8024,561680
XHZpl,2088-12-07,2290,50380
qhGWw,2075-09-13,3016,186992
EyAMJ,2086-12-04,4905,240345
cOkai,2097-03-07,8192,90112
ErNKN,2068-01-11,8621,181041
LUZXk,2034-06-12,5660,509400
LCbTC,2115-06-21,8627,664279
aFBqj,2038-03-24,6541,124279
LgLtU,2050-08-21,4602,432588
SVJuK,2057-08-05,6075,236925
VgqlC,2045-07-16,5093,213906
lNIwZ,2052-08-24,9779,215138
nrDwj,2090-06-12,4386,57018
mTYLg,2058-12-18,4005,140175
kZqaY,2055-12-24,9522,837936
biUrp,2063-08-09,4289,210161
dySwt,2063-08-05,2113,154249
nXTSo,2108-12-14,5523,436317
NYJYP,2110-12-12,5727,526884
TdqRz,2031-08-04,4790,244290
DLuNM,2116-10-07,2570,205600
iOdxH,2071-01-25,8432,590240
gKrAl,2053-06-06,5354,48186
qjOML,2037-03-05,2002,78078
vzFzF,2024-09-25,9206,856158
IedHV,2052-10-07,2064,99072
eZrvP,2068-11-16,8731,488936
iflfM,2097-06-14,6063,309213
ylIMC,2106-08-08,6918,594948
VMeqN,2072-03-21,4011,312858
AwOZr,2072-02-28,3879,162918
SiIRG,2111-07-28,3364,67280
KMQJh,2030-04-09,9605,537880
ZkYJi,2060-04-17,8542,854200
QivYi,2108-09-28,6162,92430
jdRdI,2071-01-16,5945,505325
dlRPu,2087-10-08,2375,59375
AEzua,2067-06-25,7513,510884
udeoO,2101-07-01,8667,520020
tIbkH,2050-06-20,3200,124800
jnckU,2046-10-28,6352,514512
UqKHU,2042-09-24,3007,216504
fvvzF,2044-01-07,2299,80465
ubBvJ,2055-01-28,3111,155550
jcBKP,2059-10-01,2594,173798
MZufH,2083-10-31,5227,365890
leBWA,2100-03-23,4340,160580
FZkIh,2119-09-25,7446,89352
QcxGX,2027-07-12,9771,517863
OYDFS,2093-05-08,5861,93776
CWpDO,2068-09-13,4690,159460
yMpVe,2034-07-03,3975,71550
NHPBK,2029-10-16,7137,157014
BTfXS,2069-12-01,8793,149481
GYwgd,2057-02-24,2461,137816
SJHSM,2031-03-19,7372,597132
eaOwZ,2100-08-12,9339,177441
GegCn,2021-09-26,8610,688800
CVdHm,2029-11-25,3219,267177
piDSU,2107-03-25,8645,570570
uHFdq,2120-02-01,9564,286920
VBvsZ,2021-05-27,9477,331695
OaonV,2109-04-07,6125,398125
WxCuC,2082-07-10,4511,442078
lrdmQ,2094-05-05,7368,618912
XDBOn,2063-05-23,8880,559440
zKiCg,2121-12-23,9376,365664
GhWjC,2088-11-01,3424,267072
rLgcW,2111-12-05,6144,546816
Kmhev,2076-11-08,7901,347644
JMnTL,2022-06-24,2553,63825
tygbv,2100-07-26,7776,108864
KSaTN,2115-10-21,6222,479094
