StoreCode,Date,TotalSales,TotalAmount
MkNMD,2097-03-12,5962,202708
KBamU,2080-05-28,2074,66368
xViNc,2038-06-04,2649,29139
gKIyA,2073-10-05,2619,89046
OdkJD,2027-07-31,5418,471366
zxAJF,2113-08-12,8817,784713
Igdvq,2069-11-23,9886,187834
wiIhA,2032-05-06,8255,222885
FnFgI,2041-12-01,9983,89847
wJMYW,2027-04-30,3032,57608
mjplW,2056-12-10,9806,313792
eDTeH,2044-01-12,7324,87888
TIOBi,2042-07-01,4734,127818
xwKsc,2045-04-22,9268,630224
stMiO,2082-01-25,4526,339450
HawXD,2034-01-14,4259,136288
rfDaa,2053-01-10,9992,719424
OXAud,2094-03-25,4781,215145
lglks,2072-10-28,8708,835968
nTacC,2100-02-02,2590,93240
SeDoA,2066-10-10,6677,614284
TGccw,2085-10-27,7405,562780
XBWmR,2105-01-04,5507,550700
gykMD,2057-06-16,7194,438834
wEQqZ,2120-11-14,5198,374256
NyJnU,2087-10-22,9721,204141
DXhHc,2073-10-28,8680,772520
qDvAh,2031-07-08,5698,313390
nUTHk,2081-07-25,8150,260800
acGxm,2087-11-10,6209,186270
shnja,2059-11-18,2572,223764
KFUGw,2111-06-29,9032,352248
UDpYo,2055-02-23,3473,270894
LplpW,2096-01-11,4683,84294
aZUOR,2071-05-21,9873,957681
FWGHn,2065-12-23,6993,650349
LtwFp,2046-09-07,2383,193023
bRHtm,2107-01-30,7688,238328
MkghG,2094-10-03,9045,244215
Ikadb,2042-05-24,9917,684273
HZIVT,2102-02-02,5412,92004
WDVmp,2040-08-29,9422,282660
ozDIX,2092-10-01,5370,32220
qIDXq,2075-02-11,6248,431112
CTQfN,2098-04-13,2724,119856
QgAhx,2103-05-30,6927,311715
slAcJ,2091-12-27,6591,514098
vmrLU,2104-02-21,5308,435256
yTHEh,2095-11-26,9327,746160
lGoVa,2056-11-23,5624,421800
IRJuG,2077-02-05,9025,631750
psBFq,2099-01-01,7622,739334
VbuxQ,2026-08-02,6355,273265
uKndT,2112-03-07,3810,278130
fxCIy,2095-03-12,3162,91698
zGyGG,2040-01-14,2483,19864
uAkbh,2071-02-09,7916,300808
EwABN,2092-08-23,4277,192465
bxvtl,2083-11-02,3525,137475
mqxxj,2043-01-08,7617,190425
tsOJz,2051-09-04,6338,602110
GzhSX,2031-11-25,2908,258812
kvryu,2055-03-27,7423,311766
ZwgUp,2037-09-23,2039,159042
NUeWz,2092-10-20,3457,231619
vKyIK,2040-04-17,7303,576937
AmWQO,2078-11-25,5148,41184
fQyRo,2034-03-20,4333,125657
hjPHN,2026-05-13,6666,379962
POqse,2052-10-11,9949,945155
EVDgI,2022-04-22,9495,161415
IPcfn,2033-10-30,8250,165000
MeMGs,2075-04-28,3797,125301
jAhpX,2094-03-24,4629,143499
uGDff,2103-10-18,3147,292671
gOkdO,2113-10-06,4829,86922
jWIre,2024-06-24,8837,141392
fHpMI,2109-01-24,9176,321160
lVMVN,2120-05-08,6797,333053
