StoreCode,Date,TotalSales,TotalAmount
aPylH,2076-09-23,8844,645612
meNtD,2026-01-16,9830,412860
pIQTk,2040-09-05,2930,73250
ExDQm,2043-04-06,5648,372768
bXRMv,2093-01-01,9665,173970
yBnce,2073-07-04,6771,602619
scuvi,2111-04-01,3350,261300
pgqEq,2039-09-15,4781,478100
ytYLT,2058-10-20,2724,54480
LDiYP,2089-06-14,6647,119646
WKkXA,2030-11-14,8091,542097
ABviR,2022-05-25,6451,516080
hJegb,2027-11-19,2031,83271
HKTiq,2036-10-12,9620,307840
OHnow,2121-12-02,8511,544704
FlrAk,2024-09-19,9573,57438
RFgpa,2068-06-10,4156,361572
saQBN,2113-05-04,3459,200622
Jkjcg,2098-02-17,9806,902152
nPQjP,2088-12-25,8115,316485
NdXau,2081-10-29,6655,372680
eNHsM,2053-02-28,4115,390925
ntjoe,2061-05-06,6470,459370
uJhPn,2110-07-21,5705,159740
AXiBL,2087-02-28,8209,443286
CqZhn,2051-06-29,9065,108780
CYcPN,2060-06-03,6191,365269
DpXrY,2061-11-23,7419,734481
JZmGM,2097-01-01,6833,143493
NAqcA,2072-01-23,2589,15534
lTPEo,2078-05-19,7413,318759
sTXYe,2029-02-15,5442,54420
gsXOr,2058-09-26,7637,733152
YRwUE,2093-04-11,7816,617464
RHAuO,2061-03-07,4299,124671
INYMj,2121-11-07,5450,272500
qNgVE,2039-01-15,4422,238788
bPUCM,2115-11-14,7504,742896
NyHOc,2074-04-06,9664,744128
pwnlB,2028-04-18,3382,267178
jcBdh,2076-12-10,6071,424970
byOjC,2086-08-06,7489,696477
AaqJK,2034-01-16,5049,297891
tzcPa,2117-08-06,3647,167762
Hkqpu,2118-10-16,6095,542455
Iizvd,2073-03-25,4552,364160
RDqil,2095-01-03,4384,311264
uHVWC,2026-03-25,2558,74182
RJhmE,2112-03-01,7200,252000
XvqqP,2117-10-10,4195,373355
xWhJf,2097-05-30,4948,440372
yGLBj,2023-06-10,2045,32720
dNYXo,2109-04-20,4621,420511
synBh,2113-03-19,4336,403248
hgXTv,2082-01-26,5073,390621
QscgK,2100-08-08,4895,181115
uDZNS,2113-12-04,9518,447346
gYdPd,2106-01-28,5708,331064
swMcN,2103-08-01,2433,240867
huOCi,2072-01-23,2874,183936
XKpkB,2083-08-14,6842,437888
IQIoQ,2111-05-22,3966,249858
Pqibt,2089-06-14,6807,599016
QLYru,2026-12-30,4851,24255
prNjp,2025-08-03,3178,44492
ywDgw,2048-02-15,6984,356184
EOuGi,2060-03-11,2597,41552
qGCvQ,2088-05-17,8533,204792
IwMFG,2037-06-27,7576,462136
RNCWl,2118-04-29,8884,115492
iufYB,2109-11-19,4180,355300
anlBU,2083-02-03,2060,142140
SPPBt,2100-01-31,8761,385484
uDaMI,2044-05-24,2942,182404
abUtW,2111-08-24,2619,112617
bceYY,2041-03-08,8366,418300
yIpfP,2050-11-24,7484,636140
iapZh,2096-07-27,3609,267066
xqxiX,2115-01-20,9671,512563
GpVwe,2057-02-28,7301,131418
TfCjo,2081-04-25,4943,247150
uSIuL,2109-08-21,3960,194040
DKhMG,2085-06-27,2732,265004
UMzIr,2053-11-05,6431,411584
JEcPe,2038-08-20,4479,103017
dHOWb,2083-07-26,4548,363840
MTtET,2121-08-30,4464,165168
cDvSm,2103-07-29,5055,505500
YqlzQ,2041-01-23,9975,698250
TIIHZ,2093-12-25,4119,107094
tQEig,2041-04-03,6005,570475
zEpHg,2034-04-13,4293,115911
EJFNk,2095-05-19,4862,150722
AvbxV,2071-01-27,9240,425040
HpTWl,2028-10-25,4897,112631
QCjmN,2109-08-16,8938,715040
tzeZO,2111-12-25,6062,424340
Kwcjp,2085-12-19,2953,177180
pcROx,2084-10-04,2343,103092
gAMtd,2034-09-27,8837,300458
VjKsx,2067-04-19,5170,196460
svunt,2037-10-20,6863,116671
YuwRT,2107-04-12,2395,95800
hPeiL,2031-03-29,4473,44730
uadTG,2117-06-10,5852,46816
CcTQy,2107-03-23,3886,330310
MfVCP,2082-12-12,5918,213048
gfSXb,2087-12-10,6964,299452
GPemI,2099-07-16,5077,126925
LohWj,2037-05-22,6479,246202
AlHDZ,2045-07-01,2694,153558
rykeP,2040-07-24,3405,139605
hAfge,2037-02-10,2239,94038
HMraQ,2054-03-19,5489,225049
eRGZG,2046-05-13,3314,79536
BzeNi,2032-07-10,2860,105820
dnagi,2084-01-21,8905,338390
JIrDE,2117-02-06,9009,765765
hYddv,2046-08-24,3389,33890
NvIxY,2067-03-06,8409,454086
geUiu,2121-04-26,6569,118242
vFTOt,2117-06-28,5236,261800
rLEAw,2109-11-16,6228,467100
jTOEa,2052-04-17,5892,553848
UufKk,2091-02-18,3550,170400
NaMdF,2044-09-11,8498,118972
vGgMR,2101-03-10,3470,124920
pqzjt,2081-01-17,9043,289376
qoWVi,2118-01-11,4337,34696
EzcZR,2087-11-20,4853,291180
XdLFb,2121-03-10,7389,288171
WqIEX,2026-03-09,5303,190908
KsXVw,2021-09-21,9314,74512
pQOhV,2034-04-06,5503,192605
sQwdy,2111-04-15,5233,476203
jaMrl,2033-12-20,6692,408212
GRjmN,2042-02-11,9952,965344
emfQE,2038-09-22,5331,138606
wRGlS,2121-11-24,6855,329040
YxXHJ,2064-07-02,7697,738912
JHBjS,2095-06-20,8186,122790
vyoFP,2029-04-09,6029,241160
cIism,2046-10-18,4519,198836
OSbey,2102-04-19,7640,397280
RLQox,2074-06-14,5983,532487
DLXXM,2083-02-13,6970,460020
oFMyv,2114-11-19,9540,181260
FMBqm,2091-09-30,6880,116960
RNPtE,2115-04-10,6207,335178
zpakt,2095-05-11,3245,201190
NLIXr,2036-12-19,9438,434148
LWokn,2068-08-28,9072,662256
mEnMN,2035-07-16,6128,496368
jikCb,2038-02-26,6411,108987
hMhBO,2049-01-20,2495,37425
iPoPi,2065-05-05,9079,571977
dqwSi,2052-01-13,9675,270900
fQpRI,2091-02-05,9405,564300
PqbsG,2099-12-07,8940,500640
DTWMq,2089-06-04,5276,189936
gwbWS,2110-05-24,5635,495880
yaSLi,2046-05-22,6797,305865
NSXnP,2108-01-16,9738,418734
btuqq,2049-05-07,8437,582153
rGKjc,2070-08-08,9189,275670
AMajW,2108-10-12,6113,434023
zmeiH,2086-05-27,5690,324330
UodQV,2085-09-24,9177,550620
kFoXg,2089-11-01,5237,172821
aVuXr,2085-02-03,3001,297099
uCgMd,2043-08-01,4491,296406
hRuRL,2030-07-14,8464,279312
tBSGm,2034-02-14,4040,92920
QJNYu,2072-08-29,7688,461280
NUyOZ,2073-03-27,3826,49738
qSebG,2022-11-19,6221,460354
HXgiL,2038-01-21,7969,366574
dziKG,2059-08-08,2084,206316
xjIiO,2120-08-04,2656,116864
rpbLk,2088-05-24,9443,519365
DZcGC,2097-06-04,5763,138312
CRFfQ,2068-10-12,2063,86646
OiMKI,2098-11-02,7044,112704
BTAjc,2039-12-25,2722,185096
XXAjT,2049-07-17,3347,40164
IsNDn,2072-09-05,7530,414150
QaUMN,2034-09-20,5373,171936
wurcK,2076-06-24,2442,112332
kpmEp,2057-09-03,9879,800199
iyUdi,2088-07-26,9371,412324
TUqOz,2058-12-15,5509,429702
TQhEH,2033-11-13,3397,271760
vNjvh,2087-05-18,6305,170235
nCpCR,2106-07-18,2437,209582
OisEW,2065-07-26,9803,617589
rzWpv,2117-02-06,3582,118206
raUeR,2119-01-31,8352,409248
Nmidn,2036-01-11,2122,135808
TFkna,2028-03-11,7475,463450
fwNoW,2091-10-08,8952,483408
Pfnjx,2024-09-18,2282,38794
gnIxY,2076-12-17,4044,230508
eQsqH,2069-02-06,5245,94410
ekYdJ,2112-03-13,9810,225630
UqncH,2032-11-06,9888,158208
bHvQY,2100-12-04,3015,27135
ooFMl,2073-12-04,9122,301026
BHMMR,2109-11-20,2878,210094
iNHre,2021-12-02,4220,194120
vneIJ,2088-10-01,3695,33255
LtozY,2097-02-24,7650,596700
rDduE,2094-03-11,3639,76419
yfBSp,2021-04-12,5591,201276
hlorh,2084-12-02,6432,488832
hFHEe,2047-02-19,2359,75488
ueVpT,2040-08-04,9282,751842
kARRM,2101-03-02,8489,653653
HeRgG,2032-12-12,8853,362973
KtVeF,2042-06-22,7549,588822
TYMCc,2084-04-11,3588,197340
rPlyx,2061-10-06,8132,439128
RwoJX,2111-11-01,9044,705432
RnfWE,2079-11-25,4793,28758
dLNJC,2093-10-16,2456,85960
wRVSD,2120-09-16,5277,490761
naVXO,2075-08-01,6243,262206
Vhrir,2023-09-14,3998,215892
xnqgV,2022-03-01,8670,234090
UAlSz,2101-11-28,9100,354900
soSos,2028-11-16,5169,480717
pBadJ,2098-11-17,5533,398376
DiAjh,2072-11-14,3618,267732
MGHhA,2028-09-26,3909,23454
rWKmx,2102-06-20,6659,299655
JuHHk,2035-01-01,8766,534726
gosJF,2114-08-19,8544,512640
wEXNf,2119-02-15,2932,240424
erENa,2108-01-03,2140,196880
KIYze,2102-06-30,8381,578289
ZITXO,2024-04-06,3202,272170
ukwKz,2022-09-23,4090,347650
fROpz,2075-08-22,8477,389942
SOpJC,2032-02-13,4731,421059
dEUJN,2118-08-22,5509,440720
SIymk,2087-04-21,4188,62820
dGlTK,2058-04-06,2162,172960
rKzml,2030-06-19,7451,178824
lbbAI,2025-03-31,2930,134780
DJjpR,2086-10-22,6167,450191
hejzM,2079-01-16,6559,282037
oZZEy,2088-03-26,9866,286114
HytDf,2061-12-12,2517,241632
ImKgR,2077-09-27,2401,64827
bzqhj,2049-11-02,6183,173124
JtNFm,2087-01-23,9750,624000
gIBGn,2089-03-31,3361,282324
BYHfs,2042-08-04,2399,88763
jSYfC,2045-06-03,9557,76456
XfDRz,2096-06-15,3312,205344
wuyow,2120-11-22,5650,305100
GhoWI,2054-06-06,6493,194790
LWALp,2113-11-01,5620,224800
kImZj,2040-04-16,8613,310068
xUZHW,2070-05-31,8627,776430
XHXCu,2072-05-12,2428,167532
LrRYP,2053-10-25,4938,266652
ZTCzx,2027-01-07,6721,154583
GaflA,2053-10-15,7014,77154
xXQVx,2037-11-25,9543,267204
yoPMM,2077-04-05,8737,244636
fnifp,2120-06-24,7708,647472
UBiHD,2056-06-11,5004,315252
pHkIy,2116-11-05,3009,84252
hAamr,2080-04-13,6552,399672
NGGPn,2108-12-16,9225,728775
PieYt,2070-05-22,3906,359352
BBviV,2076-01-13,9507,266196
WGIMR,2118-11-23,9650,627250
Fcoqj,2065-06-07,3899,101374
zxbcV,2109-03-23,9709,854392
aqXjv,2069-03-25,4290,218790
HwABJ,2098-08-20,4902,102942
pwxsm,2042-09-02,5413,259824
AxKjw,2079-10-02,8000,176000
KhQou,2093-03-01,2275,111475
FVLXv,2067-10-11,4636,445056
LzYQM,2118-06-24,4273,324748
eiFNn,2046-10-19,7301,459963
HTneU,2112-09-12,2958,59160
woWTU,2098-03-27,3664,234496
afDKH,2041-03-14,7365,338790
fXnQd,2106-10-25,3785,325510
nDWOq,2110-12-24,4535,399080
mgRkA,2089-07-21,5243,31458
rwALY,2041-06-30,6076,303800
bGjFI,2085-06-01,9536,724736
OjAxV,2031-08-27,9637,125281
pliSK,2037-03-21,8991,386613
dkzSF,2053-10-09,7824,219072
MuwFP,2057-04-18,6703,402180
cfFWu,2070-03-11,3755,142690
xfVbw,2040-06-27,4477,80586
xBRCe,2084-05-09,7514,345644
AiXGp,2047-12-03,3987,231246
COxZZ,2034-05-27,6175,456950
DgDLy,2083-03-16,6144,202752
yqSqM,2096-10-08,9351,46755
KuELV,2077-08-23,6392,325992
LQmGM,2068-12-12,4106,168346
gMrrU,2067-04-30,9740,389600
yYKlJ,2036-03-02,8101,469858
vlExD,2035-09-29,2997,263736
unHPa,2055-01-15,9986,908726
Ijovy,2067-02-06,4632,291816
jPInm,2079-01-03,6670,46690
gkiUJ,2084-11-21,9373,937300
cSwhe,2100-06-29,2996,248668
zKGLk,2071-05-03,7165,709335
HRRep,2109-11-10,7475,216775
cAurE,2030-06-04,6983,307252
