StoreCode,Date,TotalSales,TotalAmount
XKpkB,2054-05-26,2275,211575
IQIoQ,2032-03-05,4005,248310
Pqibt,2048-02-04,4194,92268
QLYru,2074-12-18,4728,198576
prNjp,2028-10-08,6306,372054
ywDgw,2088-01-31,3056,220032
EOuGi,2106-04-24,5832,355752
qGCvQ,2095-11-28,4382,297976
IwMFG,2104-05-29,7642,366816
RNCWl,2118-03-17,5738,407398
iufYB,2030-02-28,7886,78860
anlBU,2091-06-06,6557,321293
SPPBt,2118-02-19,5242,314520
uDaMI,2111-05-26,8507,229689
abUtW,2121-02-23,4142,157396
bceYY,2065-04-19,2411,69919
yIpfP,2049-01-19,8784,175680
iapZh,2048-03-24,5158,459062
xqxiX,2045-11-21,8336,691888
GpVwe,2025-08-27,9433,141495
TfCjo,2053-04-11,6898,144858
uSIuL,2036-02-13,7283,458829
DKhMG,2090-08-14,6627,629565
UMzIr,2087-08-20,7117,384318
JEcPe,2055-04-16,8340,717240
dHOWb,2034-07-26,7423,37115
MTtET,2097-03-09,9792,548352
cDvSm,2075-11-24,2213,81881
YqlzQ,2109-05-10,7855,196375
TIIHZ,2078-01-26,4977,383229
tQEig,2095-06-02,9666,560628
zEpHg,2107-12-06,2700,54000
EJFNk,2029-11-10,6680,487640
AvbxV,2115-06-23,4044,287124
HpTWl,2022-04-20,6791,373505
QCjmN,2075-08-04,5325,346125
tzeZO,2078-09-30,7021,491470
Kwcjp,2079-01-16,3730,290940
pcROx,2093-12-01,3385,226795
gAMtd,2082-08-01,7846,251072
VjKsx,2057-01-11,6163,228031
svunt,2054-02-24,4203,222759
YuwRT,2103-09-29,7625,449875
hPeiL,2080-05-21,5795,347700
uadTG,2072-12-16,2991,14955
CcTQy,2035-08-22,9220,331920
MfVCP,2028-01-25,6127,428890
gfSXb,2118-09-10,6798,197142
GPemI,2042-08-30,4861,364575
LohWj,2066-06-08,8767,753962
AlHDZ,2092-04-30,8913,365433
rykeP,2041-09-30,2803,84090
hAfge,2086-07-29,9232,757024
HMraQ,2116-02-20,8233,238757
eRGZG,2030-06-12,3571,214260
BzeNi,2029-07-26,8045,201125
dnagi,2068-01-25,7874,259842
JIrDE,2088-01-23,2473,155799
hYddv,2026-08-13,5917,473360
NvIxY,2048-10-13,9687,125931
geUiu,2110-02-05,7809,132753
vFTOt,2116-03-21,5056,429760
rLEAw,2023-12-08,3058,33638
jTOEa,2065-09-27,8120,479080
UufKk,2094-04-03,4403,237762
NaMdF,2060-08-08,3030,287850
vGgMR,2064-02-15,6348,387228
pqzjt,2106-04-18,3736,347448
qoWVi,2046-03-16,8897,302498
EzcZR,2083-04-12,7377,368850
XdLFb,2096-03-03,5295,211800
WqIEX,2112-12-31,8513,834274
KsXVw,2029-02-28,6196,588620
pQOhV,2100-07-07,7562,491530
sQwdy,2057-03-24,4470,397830
jaMrl,2040-07-23,7890,410280
GRjmN,2083-07-13,9833,589980
emfQE,2120-02-03,5615,398665
wRGlS,2024-04-02,6837,232458
YxXHJ,2037-08-29,5817,424641
JHBjS,2103-11-08,3676,297756
vyoFP,2121-08-31,4115,382695
cIism,2117-10-09,7033,295386
OSbey,2104-07-26,4632,379824
RLQox,2045-02-23,5917,544364
DLXXM,2083-11-11,9002,567126
oFMyv,2101-05-25,7832,133144
FMBqm,2057-08-21,2002,186186
RNPtE,2032-08-31,3527,204566
zpakt,2072-05-03,5020,235940
NLIXr,2121-11-30,6073,267212
LWokn,2095-07-19,6640,79680
mEnMN,2049-11-09,8954,214896
jikCb,2021-07-15,8366,660914
hMhBO,2084-12-21,4986,84762
iPoPi,2099-11-18,3463,325522
dqwSi,2031-12-20,3046,237588
fQpRI,2085-09-19,4749,118725
PqbsG,2056-07-19,7609,228270
DTWMq,2116-09-01,2631,26310
gwbWS,2089-10-08,5914,419894
yaSLi,2087-01-06,8547,717948
NSXnP,2031-10-10,3823,382300
btuqq,2101-07-25,3071,239538
rGKjc,2036-08-30,5145,190365
AMajW,2063-04-01,9226,46130
zmeiH,2045-04-15,2764,174132
UodQV,2059-02-07,4831,468607
kFoXg,2076-09-18,2009,34153
aVuXr,2021-11-24,2784,272832
uCgMd,2067-02-27,7519,135342
hRuRL,2065-03-20,3347,87022
tBSGm,2117-07-12,2477,116419
QJNYu,2081-11-14,4933,468635
NUyOZ,2120-09-21,4282,111332
qSebG,2083-06-03,6871,584035
HXgiL,2042-11-06,3804,372792
dziKG,2107-04-14,9808,647328
xjIiO,2079-09-21,5986,496838
rpbLk,2114-05-01,9790,117480
DZcGC,2084-06-06,6391,594363
CRFfQ,2048-01-03,5955,440670
OiMKI,2062-04-12,8312,83120
BTAjc,2091-11-11,9562,927514
XXAjT,2044-10-05,8015,192360
IsNDn,2053-07-13,9096,63672
QaUMN,2119-10-23,8190,450450
wurcK,2101-08-23,8938,580970
kpmEp,2061-01-01,5496,43968
iyUdi,2054-03-01,4145,352325
TUqOz,2067-11-04,4701,42309
TQhEH,2119-09-10,9880,464360
vNjvh,2062-05-02,2297,45940
nCpCR,2049-08-25,6401,467273
OisEW,2054-02-06,9590,546630
rzWpv,2029-09-10,6701,589688
raUeR,2091-02-11,9078,635460
Nmidn,2119-09-20,6846,650370
TFkna,2028-12-28,4364,331664
fwNoW,2077-06-07,9636,423984
Pfnjx,2116-10-12,4786,105292
gnIxY,2092-12-11,3262,238126
eQsqH,2069-10-05,8499,739413
ekYdJ,2029-10-18,9706,407652
UqncH,2043-01-11,5547,44376
bHvQY,2119-12-11,8186,777670
ooFMl,2065-11-02,4858,92302
BHMMR,2097-11-20,2905,209160
iNHre,2097-12-02,8709,696720
vneIJ,2109-09-06,4025,88550
LtozY,2022-04-08,6538,143836
rDduE,2109-10-10,5095,346460
yfBSp,2042-09-22,4274,260714
hlorh,2095-07-16,7340,506460
hFHEe,2110-07-15,9820,314240
ueVpT,2089-08-29,8699,582833
kARRM,2073-05-20,3497,300742
HeRgG,2116-02-09,4408,132240
KtVeF,2074-03-12,4372,174880
TYMCc,2031-09-30,8808,299472
rPlyx,2021-08-27,5940,308880
RwoJX,2053-01-11,8545,769050
RnfWE,2050-05-17,8563,804922
dLNJC,2071-08-20,5892,542064
wRVSD,2077-10-16,9543,505779
naVXO,2062-12-27,2497,62425
Vhrir,2074-04-18,5582,262354
xnqgV,2074-08-28,2638,134538
UAlSz,2081-08-29,8621,517260
soSos,2106-02-09,3523,288886
pBadJ,2044-03-07,2775,91575
DiAjh,2053-07-21,4173,287937
MGHhA,2081-10-21,5758,431850
rWKmx,2032-11-27,7774,365378
JuHHk,2058-08-31,9667,135338
gosJF,2105-02-25,8962,779694
wEXNf,2095-01-08,6059,587723
erENa,2094-02-06,2665,77285
KIYze,2080-11-03,7633,763300
ZITXO,2021-01-23,4948,494800
ukwKz,2092-05-27,3538,155672
fROpz,2062-09-01,6949,409991
SOpJC,2080-05-31,2673,18711
dEUJN,2033-02-24,3924,313920
SIymk,2094-04-07,9599,143985
dGlTK,2036-02-14,3312,23184
rKzml,2098-08-11,7218,700146
lbbAI,2027-03-14,9568,181792
DJjpR,2042-01-29,6316,132636
hejzM,2098-12-05,5907,484374
oZZEy,2115-08-21,4635,315180
HytDf,2060-06-18,7107,540132
ImKgR,2041-08-08,9275,74200
bzqhj,2100-07-22,4129,375739
JtNFm,2089-09-30,8770,552510
gIBGn,2029-04-06,6570,321930
BYHfs,2038-11-10,6508,383972
jSYfC,2095-04-08,2372,83020
XfDRz,2076-09-27,6101,256242
wuyow,2070-03-24,2072,33152
GhoWI,2059-09-11,7768,108752
LWALp,2102-12-12,2324,106904
kImZj,2026-12-14,5652,412596
xUZHW,2041-10-14,4328,194760
XHXCu,2081-08-18,6983,251388
LrRYP,2100-04-18,2769,110760
ZTCzx,2061-03-16,4388,289608
GaflA,2065-03-21,8374,736912
xXQVx,2098-12-01,7657,122512
yoPMM,2099-12-19,8492,458568
fnifp,2047-12-08,6803,476210
UBiHD,2035-03-20,7531,90372
pHkIy,2114-03-21,3297,184632
