StoreCode,Date,TotalSales,TotalAmount
EZiaQ,2070-10-17,8138,268554
sLFmF,2047-08-14,8985,691845
toqFu,2043-11-03,9720,349920
PdveO,2031-11-23,9508,618020
BzZTV,2091-09-13,2327,65156
khBfg,2056-05-03,5096,86632
Brbyo,2026-06-01,7673,360631
hxCJQ,2022-01-02,5957,41699
PXenY,2090-10-27,2798,148294
cwtDX,2118-05-26,8509,263779
eUPbR,2067-03-04,9438,556842
WmlnQ,2111-12-31,3582,250740
kOlaN,2086-04-24,6132,539616
yrQct,2093-11-29,3149,173195
WJdpA,2080-03-19,4707,32949
fXWVR,2120-06-09,5733,424242
NMxTB,2120-12-05,7042,274638
pUtri,2118-01-14,3090,145230
wnZIE,2062-10-04,5957,589743
TgYFa,2115-04-19,9700,106700
aNprq,2113-10-11,2888,60648
FLcJk,2047-06-16,7200,93600
DsvRZ,2070-03-05,3049,158548
MUHIO,2061-12-08,2312,143344
PnQku,2048-11-10,8844,804804
auapI,2064-12-13,6619,205189
OgydP,2110-12-10,3969,170667
zFXxM,2058-05-17,4648,199864
zQzLp,2059-07-09,4443,173277
FIAJK,2048-04-22,8608,826368
fhhcY,2113-02-07,8647,648525
zghcv,2054-08-29,9732,330888
KIJls,2037-04-25,2380,130900
wdpvP,2027-12-06,6449,206368
fFXEw,2066-07-06,4674,467400
qYLhG,2106-09-06,6434,366738
VuEHV,2074-10-21,7494,509592
GlgRx,2114-12-14,2740,13700
nvdSW,2056-03-19,4313,103512
kOoCc,2093-11-19,7800,85800
UbVdI,2084-04-19,2808,244296
NssPe,2092-10-28,8730,462690
xFuoR,2052-04-30,2264,215080
DTMgX,2088-01-17,5527,198972
mlJlb,2034-07-31,5484,515496
ymBoG,2113-05-22,9162,375642
IaTIL,2040-09-09,3107,114959
RDRbk,2120-04-04,4745,275210
PEdzJ,2029-11-05,6429,186441
uvYKG,2063-02-09,6446,219164
kaKpY,2058-01-05,6342,501018
SeXAD,2079-11-03,2509,140504
QMmbL,2068-11-18,3787,302960
AGZKo,2068-09-25,4315,155340
TScRb,2056-03-14,8917,713360
KGAMJ,2116-05-12,7427,438193
JViUc,2058-07-03,2984,110408
KAhnw,2097-01-20,4108,242372
xhPHG,2052-07-12,4805,321935
ZSErb,2048-11-27,7055,126990
PuWMA,2028-02-14,8986,269580
IXpTk,2089-04-06,9067,435216
soqBT,2110-02-01,4234,300614
UYTSr,2033-06-28,3578,128808
cfLcc,2028-01-06,8414,673120
LCmQP,2058-06-14,7842,509730
zQebo,2025-05-03,8671,338169
hWvFA,2111-12-10,8359,509899
tqpRp,2093-03-16,3826,87998
hUecU,2057-08-03,3699,284823
wyZhm,2041-07-29,5215,349405
EOVmQ,2079-01-13,8549,752312
wdJWS,2114-02-20,5121,394317
vVlLg,2110-09-14,7717,756266
