StoreCode,Date,TotalSales,TotalAmount
ptuHY,2052-05-08,8452,388792
DSLiG,2029-01-25,6336,139392
tkjTV,2046-04-21,5630,275870
jpOue,2118-05-03,4653,348975
gHtBk,2024-04-19,6829,525833
HaQbW,2110-04-01,6541,294345
lPFrF,2120-04-27,3598,28784
zNqnr,2072-01-21,6082,443986
oSLEf,2022-08-08,7201,612085
XOeGK,2055-04-23,4983,274065
MkhmR,2036-04-11,5910,47280
HDFVh,2075-12-26,5572,66864
bZNrv,2065-10-14,5612,280600
qqMRa,2089-12-27,9286,390012
yuPlp,2046-12-06,8628,690240
EgDVY,2114-01-29,8205,434865
oJRnH,2047-04-06,4554,323334
Ulvwf,2033-12-17,7576,113640
Zdkte,2089-02-06,6445,283580
vuCOP,2113-10-17,7429,74290
kLAcH,2049-10-31,5292,412776
XGhbO,2037-05-30,6813,545040
XQaHJ,2099-08-30,3250,302250
xHllz,2052-12-25,4340,69440
XEmIJ,2036-08-28,9843,187017
orpMr,2068-06-27,7660,643440
jyrvB,2072-07-09,2498,192346
DiWdM,2108-07-05,6508,182224
pJbdt,2101-08-12,7034,309496
aQesR,2112-07-27,4717,448115
yaVEF,2038-10-27,4142,57988
NRoJG,2091-04-28,9181,532498
aTfZz,2117-09-29,9034,794992
oWLEE,2112-08-29,4747,75952
yutoT,2090-06-12,4912,358576
dGvdC,2053-03-05,8777,280864
AYYHE,2029-10-06,8534,128010
Pqphe,2109-05-10,5501,440080
VZEKW,2073-10-16,3746,194792
WRVNv,2026-10-11,5055,283080
iHfaD,2072-10-21,9849,275772
alDAd,2031-08-17,2137,207289
flZxQ,2089-12-01,7786,38930
NoAhW,2103-06-26,4142,372780
MRUez,2064-03-09,9435,632145
jqVSB,2028-03-26,6403,307344
aEZLq,2119-12-14,2751,258594
jFHnp,2104-09-01,8704,78336
niuao,2077-04-17,7179,459456
uxoTY,2064-06-03,3452,265804
QfxWo,2065-02-24,7444,535968
AgdDr,2118-12-19,2803,249467
zDqyD,2064-04-29,4370,100510
DQdfx,2121-07-02,5159,41272
GrqPo,2058-12-30,3144,163488
eSTsG,2021-07-14,3705,307515
oqAWv,2094-04-14,8999,170981
TbVIw,2027-12-02,5745,241290
FCIWC,2035-03-01,2209,130331
wAqsT,2024-05-16,8650,501700
UmHsj,2089-08-22,3237,110058
aOMVv,2062-02-28,3418,252932
DgKsH,2088-10-19,3182,235468
XAQvR,2052-09-21,4172,304556
VMttA,2117-07-10,3782,94550
RMmcx,2066-07-17,8136,585792
fGpJo,2109-12-20,8323,516026
gQLfK,2069-01-04,2235,138570
NwOBS,2029-01-11,6052,145248
vpVkm,2090-11-10,3888,241056
BvaxX,2058-05-25,3339,193662
WkQEr,2117-07-12,2945,179645
NEJMD,2098-03-05,7409,526039
iWElQ,2065-08-21,9224,350512
uBeRU,2113-03-21,7281,422298
IGvms,2057-07-16,2309,64652
QtidG,2039-01-28,4847,455618
QAbBt,2027-01-06,3082,191084
GlqCH,2078-09-13,7818,648894
clIpF,2104-09-17,4809,264495
hgYlA,2095-08-04,6495,207840
GXuAF,2022-04-20,3555,103095
aTYKa,2030-04-25,8865,390060
jDKYr,2056-07-28,8574,780234
HpDxV,2034-09-07,4603,23015
yKFQJ,2085-12-16,2417,70093
mYRzy,2084-03-24,5362,144774
YbrVf,2043-07-07,9653,472997
OnxjQ,2070-01-29,6398,153552
TSqRr,2061-04-07,2529,111276
NDtjR,2062-10-27,9097,554917
kPsmd,2021-12-01,4658,209610
GeMWZ,2026-12-17,4667,210015
Dgwbu,2069-06-23,5306,334278
RJOUN,2089-10-05,9203,432541
KOOGk,2030-03-10,6468,310464
etwzA,2088-04-01,3106,242268
gkJwL,2077-06-24,3207,54519
TkCEQ,2068-06-01,2074,199104
mfVba,2065-02-16,7729,370992
iVjoX,2028-09-29,8403,428553
xNjcJ,2025-02-08,3460,114180
GQUGT,2037-11-04,5407,97326
YaHYp,2031-12-10,4911,78576
XPLIp,2098-08-07,7511,578347
KhXqf,2073-08-30,7318,387854
