StoreCode,Date,TotalSales,TotalAmount
MkhmR,2050-08-03,9537,114444
HDFVh,2035-03-07,5437,152236
bZNrv,2058-11-22,9219,912681
qqMRa,2041-05-14,3035,91050
yuPlp,2040-01-20,8291,596952
EgDVY,2080-03-21,7060,42360
oJRnH,2107-02-11,5655,294060
Ulvwf,2075-06-28,7530,384030
Zdkte,2021-06-01,3120,28080
vuCOP,2098-08-02,8075,96900
kLAcH,2102-07-17,2470,128440
XGhbO,2064-10-09,6299,144877
XQaHJ,2039-11-11,5246,325252
xHllz,2067-12-03,2427,75237
XEmIJ,2066-12-27,4279,98417
orpMr,2102-12-07,2018,102918
jyrvB,2108-06-10,4768,133504
DiWdM,2067-03-20,7767,652428
pJbdt,2100-01-15,6262,288052
aQesR,2059-12-17,2372,61672
yaVEF,2040-10-26,5803,377195
NRoJG,2052-06-28,3978,206856
aTfZz,2036-07-16,2519,136026
oWLEE,2087-07-31,2827,31097
yutoT,2050-02-16,8811,555093
dGvdC,2082-10-21,2645,203665
AYYHE,2040-01-12,4222,350426
Pqphe,2022-04-10,6448,296608
VZEKW,2078-12-29,2534,136836
WRVNv,2061-04-02,9945,258570
iHfaD,2052-09-22,3783,310206
alDAd,2057-05-06,8010,512640
flZxQ,2081-01-12,9735,700920
NoAhW,2114-11-01,9033,189693
MRUez,2114-08-12,5546,255116
jqVSB,2056-05-04,9221,710017
aEZLq,2043-07-27,5496,357240
jFHnp,2038-07-23,6961,69610
niuao,2055-12-18,4424,296408
uxoTY,2060-02-14,9230,544570
QfxWo,2029-11-15,2872,71800
AgdDr,2022-10-28,6158,227846
zDqyD,2115-01-02,8253,354879
DQdfx,2108-12-14,5252,57772
GrqPo,2100-03-21,6717,67170
eSTsG,2104-12-17,5671,187143
oqAWv,2041-04-26,5885,294250
TbVIw,2030-05-05,9330,849030
FCIWC,2037-02-27,9194,340178
wAqsT,2071-06-09,9262,287122
UmHsj,2073-12-13,4081,114268
aOMVv,2073-06-23,9515,47575
DgKsH,2075-12-04,3946,47352
XAQvR,2033-06-25,2135,170800
VMttA,2119-11-21,7362,412272
RMmcx,2075-03-15,6437,193110
fGpJo,2068-07-19,2676,157884
gQLfK,2087-12-02,4777,367829
NwOBS,2024-12-02,5053,419399
vpVkm,2025-10-18,9229,858297
BvaxX,2089-01-15,6504,552840
WkQEr,2108-09-19,8548,247892
NEJMD,2104-02-10,3298,247350
iWElQ,2085-03-18,9896,989600
uBeRU,2021-09-18,3319,89613
IGvms,2097-05-23,4980,263940
QtidG,2109-05-27,7234,224254
QAbBt,2026-11-21,9464,776048
GlqCH,2089-12-18,8539,759971
clIpF,2050-04-27,6896,213776
hgYlA,2082-01-02,3437,257775
GXuAF,2080-12-10,2288,215072
aTYKa,2116-03-06,9600,57600
jDKYr,2082-09-24,4123,346332
HpDxV,2116-08-21,6648,398880
yKFQJ,2070-09-28,9811,206031
mYRzy,2040-07-07,6358,368764
YbrVf,2030-03-07,7566,484224
OnxjQ,2044-10-17,6140,478920
TSqRr,2043-06-10,7162,515664
NDtjR,2069-09-29,5974,47792
kPsmd,2094-02-16,4067,56938
GeMWZ,2115-11-30,6466,627202
Dgwbu,2118-01-13,6046,278116
RJOUN,2066-01-12,8804,440200
KOOGk,2044-02-11,7389,376839
etwzA,2103-01-23,6864,164736
gkJwL,2098-05-24,5516,27580
TkCEQ,2068-11-28,6492,636216
mfVba,2049-03-02,7564,453840
iVjoX,2119-10-10,2635,94860
xNjcJ,2048-09-30,7796,389800
GQUGT,2094-04-20,2329,30277
YaHYp,2036-09-18,2205,145530
XPLIp,2115-03-08,5622,404784
KhXqf,2114-06-08,5589,50301
nBQnc,2104-01-15,4068,272556
TbFwW,2101-04-17,8128,113792
kNhde,2052-02-22,7817,304863
dhFID,2046-02-01,9465,416460
EZiaQ,2033-10-04,5311,281483
sLFmF,2061-08-11,3385,111705
toqFu,2073-10-25,3813,26691
PdveO,2085-11-25,6560,262400
BzZTV,2035-09-25,8687,121618
khBfg,2045-11-27,5237,272324
Brbyo,2025-01-23,9302,651140
hxCJQ,2103-09-29,4087,249307
PXenY,2039-08-06,5157,360990
cwtDX,2068-01-29,4361,248577
eUPbR,2060-07-17,8686,382184
WmlnQ,2038-07-01,4525,72400
