StoreCode,Date,TotalSales,TotalAmount
NLIXr,2102-04-25,6789,522753
LWokn,2119-09-08,3728,268416
mEnMN,2102-05-31,3755,86365
jikCb,2050-02-10,2949,271308
hMhBO,2034-06-30,9312,884640
iPoPi,2047-07-05,6027,319431
dqwSi,2101-03-07,6337,342198
fQpRI,2046-06-23,5671,158788
PqbsG,2110-07-21,8676,234252
DTWMq,2094-10-05,3482,247222
gwbWS,2036-10-21,2341,133437
yaSLi,2076-06-28,9627,481350
NSXnP,2091-01-19,3002,258172
btuqq,2051-10-02,3153,163956
rGKjc,2120-11-28,7325,637275
AMajW,2057-04-08,6459,322950
zmeiH,2043-07-09,3573,64314
UodQV,2109-05-29,5923,171767
kFoXg,2086-08-08,9864,877896
aVuXr,2114-11-10,9036,180720
uCgMd,2072-09-30,2166,199272
hRuRL,2057-03-10,8913,659562
tBSGm,2026-07-28,6468,310464
QJNYu,2048-06-12,3003,249249
NUyOZ,2039-07-06,9633,260091
qSebG,2074-08-26,3571,135698
HXgiL,2063-06-09,2588,152692
dziKG,2074-03-26,3202,41626
xjIiO,2053-01-07,6726,121068
rpbLk,2087-08-19,2878,138144
DZcGC,2107-07-21,2106,67392
CRFfQ,2108-05-27,6836,68360
OiMKI,2051-08-18,3823,68814
BTAjc,2117-03-23,9520,66640
XXAjT,2073-03-02,6341,538985
IsNDn,2046-04-20,8367,292845
QaUMN,2069-01-05,8040,731640
wurcK,2033-01-27,9716,971600
kpmEp,2043-02-05,4391,346889
iyUdi,2118-08-24,5749,143725
TUqOz,2094-10-06,4261,340880
TQhEH,2025-01-13,9347,271063
vNjvh,2089-04-12,8786,254794
nCpCR,2072-06-05,6239,567749
OisEW,2079-11-30,2417,171607
rzWpv,2103-08-15,7941,277935
raUeR,2087-03-31,3791,250206
Nmidn,2095-09-24,2782,236470
TFkna,2076-10-08,8398,806208
fwNoW,2098-02-20,3903,320046
Pfnjx,2061-02-21,7796,77960
gnIxY,2064-04-03,2471,239687
eQsqH,2106-03-24,2959,76934
ekYdJ,2050-06-24,9813,255138
UqncH,2079-06-21,9691,901263
bHvQY,2096-09-07,3435,285105
ooFMl,2042-05-02,2573,82336
BHMMR,2080-01-03,5066,476204
iNHre,2081-12-29,2361,80274
vneIJ,2118-01-16,4894,269170
LtozY,2038-08-27,4175,329825
rDduE,2111-06-11,7573,704289
yfBSp,2091-09-11,5940,427680
hlorh,2113-05-17,7785,661725
hFHEe,2033-09-15,5112,51120
ueVpT,2029-10-14,4808,278864
kARRM,2099-02-05,8131,691135
HeRgG,2077-05-26,2891,202370
KtVeF,2037-09-04,2876,161056
TYMCc,2068-03-22,3044,18264
rPlyx,2049-02-08,7341,491847
RwoJX,2024-06-21,2593,54453
RnfWE,2039-10-17,2914,93248
dLNJC,2064-06-24,7155,450765
wRVSD,2035-09-01,3722,119104
naVXO,2070-09-02,2857,22856
Vhrir,2044-08-25,6556,229460
