StoreCode,Date,TotalSales,TotalAmount
wuyow,2027-09-20,4580,238160
GhoWI,2030-01-11,4938,424668
LWALp,2072-12-09,6891,565062
kImZj,2104-06-18,8210,131360
xUZHW,2056-03-20,4917,486783
XHXCu,2022-08-10,4395,35160
LrRYP,2056-08-07,5980,215280
ZTCzx,2101-06-04,3068,110448
GaflA,2118-10-11,9391,366249
xXQVx,2095-10-09,4760,242760
yoPMM,2112-08-26,8962,636302
fnifp,2109-04-06,9177,789222
UBiHD,2101-03-13,6874,192472
pHkIy,2078-04-21,6485,492860
hAamr,2089-04-21,9885,464595
NGGPn,2034-07-04,5375,236500
PieYt,2030-01-11,8435,396445
BBviV,2040-04-25,8470,423500
WGIMR,2051-04-26,6194,179626
Fcoqj,2111-07-07,8489,594230
zxbcV,2077-09-30,9484,132776
aqXjv,2037-05-09,8667,719361
HwABJ,2117-10-06,7319,87828
pwxsm,2082-09-03,6113,366780
AxKjw,2046-09-09,4144,37296
KhQou,2111-12-06,6718,315746
FVLXv,2078-12-20,4237,419463
LzYQM,2060-05-24,3367,151515
eiFNn,2051-08-26,3328,139776
HTneU,2114-05-20,2070,124200
woWTU,2045-09-27,3650,215350
afDKH,2066-12-05,2591,62184
fXnQd,2118-04-16,6611,350383
nDWOq,2049-04-11,5984,412896
mgRkA,2079-03-30,5108,306480
rwALY,2078-06-26,7037,584071
bGjFI,2062-08-21,4649,376569
OjAxV,2091-10-27,4713,37704
pliSK,2090-07-31,9868,177624
dkzSF,2121-07-21,5495,401135
MuwFP,2113-06-02,2997,185814
cfFWu,2059-03-14,9704,494904
xfVbw,2051-04-02,6166,172648
xBRCe,2105-10-18,5802,237882
AiXGp,2088-03-01,9006,603402
COxZZ,2063-12-19,5816,215192
DgDLy,2047-06-23,8108,332428
yqSqM,2084-07-24,8542,435642
KuELV,2093-03-03,5059,460369
LQmGM,2027-02-14,2942,205940
gMrrU,2068-11-05,8193,467001
yYKlJ,2027-11-27,7625,183000
vlExD,2051-08-18,4494,305592
unHPa,2059-02-04,4814,129978
Ijovy,2055-03-16,5002,475190
jPInm,2075-03-09,4701,239751
gkiUJ,2023-12-29,3906,89838
cSwhe,2038-09-06,5646,519432
zKGLk,2079-12-01,4672,266304
HRRep,2096-04-19,3797,261993
cAurE,2079-08-25,4753,361228
YhtWY,2098-08-17,5872,64592
eSItw,2105-01-03,8193,450615
flkSX,2092-01-09,9044,452200
ltOdM,2116-04-17,7029,260073
iwuQa,2096-10-28,9560,678760
KcZRO,2078-09-04,3904,163968
yGEPn,2032-12-13,5808,389136
ZPCiI,2030-07-22,4261,379229
clyey,2078-02-20,8534,648584
ptuHY,2120-02-18,6613,191777
DSLiG,2059-02-23,6106,427420
tkjTV,2033-12-29,4363,157068
jpOue,2109-12-04,9494,246844
gHtBk,2048-10-09,4808,182704
HaQbW,2061-03-27,3312,69552
lPFrF,2052-01-08,8230,395040
zNqnr,2068-02-08,9508,218684
oSLEf,2118-04-06,3664,142896
XOeGK,2102-02-17,9365,702375
MkhmR,2116-03-29,3082,15410
HDFVh,2057-04-14,8380,812860
bZNrv,2056-04-20,2300,193200
qqMRa,2021-04-15,9464,444808
yuPlp,2108-04-16,3059,122360
EgDVY,2034-05-06,6129,324837
oJRnH,2035-08-08,8866,177320
Ulvwf,2028-04-23,6943,673471
Zdkte,2045-01-21,4428,438372
vuCOP,2027-12-18,6925,124650
kLAcH,2115-07-03,6144,368640
XGhbO,2085-03-09,4711,452256
XQaHJ,2091-07-26,3754,289058
xHllz,2068-07-09,3484,38324
XEmIJ,2025-07-08,8448,439296
orpMr,2090-12-27,5478,465630
jyrvB,2073-04-09,6725,450575
DiWdM,2046-09-27,7445,364805
pJbdt,2028-04-28,5450,207100
aQesR,2043-09-18,7519,526330
yaVEF,2097-11-04,7145,650195
NRoJG,2043-08-23,4269,110994
aTfZz,2114-07-19,7023,351150
oWLEE,2096-02-11,6166,302134
yutoT,2092-02-12,7473,597840
dGvdC,2049-11-10,8247,346374
AYYHE,2072-08-17,3318,195762
Pqphe,2059-11-09,3816,186984
VZEKW,2052-05-28,2144,188672
WRVNv,2033-10-29,6513,573144
iHfaD,2095-03-16,2633,60559
alDAd,2039-08-28,4577,292928
flZxQ,2058-09-01,7590,166980
NoAhW,2028-11-16,8504,578272
MRUez,2051-07-09,5030,477850
jqVSB,2022-09-05,8756,245168
aEZLq,2049-08-02,9987,828921
jFHnp,2109-01-05,2140,32100
niuao,2069-05-18,6101,286747
uxoTY,2096-12-08,3063,205221
QfxWo,2120-03-06,7055,98770
AgdDr,2052-10-15,7175,100450
zDqyD,2050-03-24,3433,51495
DQdfx,2084-07-15,3186,28674
GrqPo,2102-02-20,2031,10155
eSTsG,2055-09-06,4721,226608
oqAWv,2042-09-16,6572,236592
TbVIw,2055-09-24,8378,134048
FCIWC,2056-12-13,6871,556551
wAqsT,2092-11-10,5830,186560
UmHsj,2114-05-19,6718,147796
aOMVv,2067-09-05,7699,446542
DgKsH,2087-10-22,5318,297808
XAQvR,2094-09-19,7585,432345
VMttA,2118-05-20,7336,440160
RMmcx,2050-05-07,9092,654624
fGpJo,2037-06-20,8946,679896
gQLfK,2056-10-22,8917,606356
